locus_tag	ftype	length_bp	gene	EC_number	COG	product
JKCACHGP_00368	CDS	792				hypothetical protein
JKCACHGP_00369	CDS	1707				hypothetical protein
JKCACHGP_00370	CDS	1359				hypothetical protein
JKCACHGP_00371	CDS	1311				hypothetical protein
JKCACHGP_00372	CDS	1962	mdtD_1			Putative multidrug resistance protein MdtD
JKCACHGP_00373	CDS	930				hypothetical protein
JKCACHGP_00374	CDS	1584	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00375	CDS	942				hypothetical protein
JKCACHGP_00376	CDS	156				hypothetical protein
JKCACHGP_00377	CDS	414				hypothetical protein
JKCACHGP_00378	CDS	501				hypothetical protein
JKCACHGP_00379	CDS	1173	bdhA	1.1.1.-	COG1979	NADH-dependent butanol dehydrogenase A
JKCACHGP_00380	CDS	690				hypothetical protein
JKCACHGP_00381	CDS	1374				hypothetical protein
JKCACHGP_00382	CDS	1281				hypothetical protein
JKCACHGP_00383	CDS	438				hypothetical protein
JKCACHGP_00384	CDS	1083	vioD_1	4.2.1.145		Capreomycidine synthase
JKCACHGP_00385	CDS	144	ala	1.4.1.1		Alanine dehydrogenase
JKCACHGP_00386	CDS	1839	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
JKCACHGP_00387	CDS	1794	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
JKCACHGP_00388	CDS	1224	bioB	2.8.1.6		Biotin synthase
JKCACHGP_00389	CDS	1446				hypothetical protein
JKCACHGP_00390	CDS	1305	der_1			GTPase Der
JKCACHGP_00391	CDS	2175				hypothetical protein
JKCACHGP_00392	CDS	2595	smc_1			Chromosome partition protein Smc
JKCACHGP_00393	CDS	657				hypothetical protein
JKCACHGP_00394	CDS	909				hypothetical protein
JKCACHGP_00395	CDS	912	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
JKCACHGP_00396	CDS	1917	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKCACHGP_00397	CDS	789				hypothetical protein
JKCACHGP_00398	CDS	2334				hypothetical protein
JKCACHGP_00399	CDS	1272				hypothetical protein
JKCACHGP_00400	CDS	549	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
JKCACHGP_00401	CDS	303				hypothetical protein
JKCACHGP_00402	CDS	600				hypothetical protein
JKCACHGP_00403	CDS	282				hypothetical protein
JKCACHGP_00404	CDS	255				hypothetical protein
JKCACHGP_00405	CDS	972	pstS2		COG0226	Phosphate-binding protein PstS 2
JKCACHGP_00406	CDS	987				hypothetical protein
JKCACHGP_00407	CDS	999				hypothetical protein
JKCACHGP_00408	CDS	828	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
JKCACHGP_00409	CDS	111				hypothetical protein
JKCACHGP_00410	CDS	1347				hypothetical protein
JKCACHGP_00411	CDS	1386				hypothetical protein
JKCACHGP_00412	CDS	1863	urdA_3	1.3.99.33	COG0431	Urocanate reductase
JKCACHGP_00413	CDS	1044				hypothetical protein
JKCACHGP_00414	CDS	732	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
JKCACHGP_00415	CDS	852	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
JKCACHGP_00416	CDS	561	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
JKCACHGP_00417	CDS	900				hypothetical protein
JKCACHGP_00418	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
JKCACHGP_00419	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
JKCACHGP_00420	CDS	1317				hypothetical protein
JKCACHGP_00421	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
JKCACHGP_00422	CDS	870				hypothetical protein
JKCACHGP_00423	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
JKCACHGP_00424	CDS	1200				hypothetical protein
JKCACHGP_00425	CDS	471				hypothetical protein
JKCACHGP_00426	CDS	1167				hypothetical protein
JKCACHGP_00427	CDS	684	ydjF		COG1842	Phage shock protein A 
JKCACHGP_00428	CDS	411				hypothetical protein
JKCACHGP_00429	CDS	606				hypothetical protein
JKCACHGP_00430	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
JKCACHGP_00431	CDS	129				hypothetical protein
JKCACHGP_00432	CDS	798	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
JKCACHGP_00433	CDS	897	fliY_1		COG0834	L-cystine-binding protein FliY
JKCACHGP_00434	CDS	288				hypothetical protein
JKCACHGP_00435	CDS	1437				hypothetical protein
JKCACHGP_00436	CDS	1002				hypothetical protein
JKCACHGP_00437	CDS	885				hypothetical protein
JKCACHGP_00438	tRNA	87				tRNA-Leu(cag)
JKCACHGP_00439	CDS	231				hypothetical protein
JKCACHGP_00440	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JKCACHGP_00441	CDS	2421				hypothetical protein
JKCACHGP_00442	CDS	702				hypothetical protein
JKCACHGP_00443	CDS	306				hypothetical protein
JKCACHGP_00444	CDS	312				hypothetical protein
JKCACHGP_00445	CDS	648				hypothetical protein
JKCACHGP_00446	CDS	2667	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
JKCACHGP_00447	CDS	597	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JKCACHGP_00448	CDS	1743	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
JKCACHGP_00449	CDS	732	walR_2		COG0745	Transcriptional regulatory protein WalR
JKCACHGP_00450	CDS	651				hypothetical protein
JKCACHGP_00451	CDS	612	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
JKCACHGP_00452	CDS	1197				hypothetical protein
JKCACHGP_00453	CDS	6891				hypothetical protein
JKCACHGP_00454	CDS	663	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JKCACHGP_00455	CDS	1236	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
JKCACHGP_00456	CDS	2109	rssB			Regulator of RpoS
JKCACHGP_00457	CDS	363				hypothetical protein
JKCACHGP_00458	CDS	2997	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
JKCACHGP_00459	CDS	993				hypothetical protein
JKCACHGP_00460	CDS	1053	epsF		COG1459	Type II secretion system protein F
JKCACHGP_00461	CDS	324				hypothetical protein
JKCACHGP_00462	CDS	627				hypothetical protein
JKCACHGP_00463	CDS	777				hypothetical protein
JKCACHGP_00464	CDS	420				hypothetical protein
JKCACHGP_00465	CDS	1074	pilT		COG2805	Twitching mobility protein
JKCACHGP_00466	CDS	840	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
JKCACHGP_00467	CDS	2724	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
JKCACHGP_00468	CDS	1425	purF_1	2.4.2.14		Amidophosphoribosyltransferase
JKCACHGP_00469	CDS	1017				hypothetical protein
JKCACHGP_00470	tRNA	78				tRNA-Met(cat)
JKCACHGP_00471	CDS	642				hypothetical protein
JKCACHGP_00472	CDS	585				hypothetical protein
JKCACHGP_00473	CDS	864				hypothetical protein
JKCACHGP_00474	CDS	507				hypothetical protein
JKCACHGP_00475	CDS	1530				hypothetical protein
JKCACHGP_00476	CDS	1818				hypothetical protein
JKCACHGP_00477	CDS	762				hypothetical protein
JKCACHGP_00478	CDS	630				hypothetical protein
JKCACHGP_00479	CDS	495				hypothetical protein
JKCACHGP_00480	CDS	240				hypothetical protein
JKCACHGP_00481	CDS	213				hypothetical protein
JKCACHGP_00482	CDS	468				hypothetical protein
JKCACHGP_00483	CDS	1410				hypothetical protein
JKCACHGP_00484	CDS	525				hypothetical protein
JKCACHGP_00485	CDS	870	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKCACHGP_00486	CDS	813	fetB		COG0390	putative iron export permease protein FetB
JKCACHGP_00487	CDS	1605				hypothetical protein
JKCACHGP_00488	CDS	864				hypothetical protein
JKCACHGP_00489	CDS	1062				hypothetical protein
JKCACHGP_00490	CDS	924	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
JKCACHGP_00491	CDS	540				hypothetical protein
JKCACHGP_00492	CDS	402				hypothetical protein
JKCACHGP_00493	CDS	555				hypothetical protein
JKCACHGP_00494	CDS	1524	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
JKCACHGP_00495	CDS	744	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JKCACHGP_00496	CDS	1260	nrfA_1	1.7.2.2		Cytochrome c-552
JKCACHGP_00497	CDS	1170				hypothetical protein
JKCACHGP_00498	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
JKCACHGP_00499	CDS	981			COG0609	putative ABC transporter permease protein
JKCACHGP_00500	CDS	864				hypothetical protein
JKCACHGP_00501	CDS	684				hypothetical protein
JKCACHGP_00502	CDS	1674	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00503	CDS	1932	urdA_4	1.3.99.33	COG0431	Urocanate reductase
JKCACHGP_00504	CDS	966	tfdS			HTH-type transcriptional regulator TfdS
JKCACHGP_00505	CDS	1419				hypothetical protein
JKCACHGP_00506	CDS	1644	thi4	2.4.2.59		Thiamine thiazole synthase
JKCACHGP_00507	CDS	528				hypothetical protein
JKCACHGP_00508	CDS	1323				L-lactate transporter
JKCACHGP_00509	CDS	198	norV			Anaerobic nitric oxide reductase flavorubredoxin
JKCACHGP_00510	CDS	1359				hypothetical protein
JKCACHGP_00511	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
JKCACHGP_00512	CDS	2298				hypothetical protein
JKCACHGP_00513	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
JKCACHGP_00514	CDS	879				hypothetical protein
JKCACHGP_00515	CDS	165				Rubredoxin
JKCACHGP_00516	CDS	1041	ltaE	4.1.2.48		Low specificity L-threonine aldolase
JKCACHGP_00517	CDS	513				hypothetical protein
JKCACHGP_00518	CDS	1464				hypothetical protein
JKCACHGP_00519	CDS	1593		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00520	CDS	198				hypothetical protein
JKCACHGP_00521	CDS	219	acpP			Acyl carrier protein
JKCACHGP_00522	CDS	585	hpf			Ribosome hibernation promotion factor
JKCACHGP_00523	CDS	1593	nhaA			Na(+)/H(+) antiporter NhaA
JKCACHGP_00524	CDS	1314	fpgS	6.3.2.17		Folylpolyglutamate synthase
JKCACHGP_00525	CDS	924	corA		COG0598	Cobalt/magnesium transport protein CorA
JKCACHGP_00526	CDS	567	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
JKCACHGP_00527	CDS	1479		5.1.1.1		Alanine racemase
JKCACHGP_00528	CDS	702				hypothetical protein
JKCACHGP_00529	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
JKCACHGP_00530	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JKCACHGP_00531	CDS	1137				hypothetical protein
JKCACHGP_00532	CDS	528				hypothetical protein
JKCACHGP_00533	CDS	936	hcaR			Hca operon transcriptional activator HcaR
JKCACHGP_00534	CDS	231				hypothetical protein
JKCACHGP_00535	CDS	1293	eno	4.2.1.11		Enolase
JKCACHGP_00536	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
JKCACHGP_00537	CDS	987				hypothetical protein
JKCACHGP_00538	CDS	873	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
JKCACHGP_00539	CDS	225				hypothetical protein
JKCACHGP_00540	CDS	762				hypothetical protein
JKCACHGP_00541	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
JKCACHGP_00542	CDS	597	rpsD			30S ribosomal protein S4
JKCACHGP_00543	CDS	399	rpsK			30S ribosomal protein S11
JKCACHGP_00544	CDS	369	rpsM		COG0099	30S ribosomal protein S13
JKCACHGP_00545	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
JKCACHGP_00546	CDS	219	infA		COG0361	Translation initiation factor IF-1
JKCACHGP_00547	CDS	1272				hypothetical protein
JKCACHGP_00548	CDS	933	aes_2	3.1.1.-		Acetyl esterase
JKCACHGP_00549	CDS	1299				hypothetical protein
JKCACHGP_00550	CDS	1083	argF_1	2.1.3.3		Ornithine carbamoyltransferase
JKCACHGP_00551	CDS	1302	aguA_1	3.5.3.12	COG2957	Agmatine deiminase
JKCACHGP_00552	CDS	567				hypothetical protein
JKCACHGP_00553	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
JKCACHGP_00554	tRNA	76				tRNA-Lys(ttt)
JKCACHGP_00555	tRNA	74				tRNA-Gln(ttg)
JKCACHGP_00556	CDS	1404	yhhS_1			putative MFS-type transporter YhhS
JKCACHGP_00557	CDS	432	uspA2		COG0589	Universal stress protein A 
JKCACHGP_00558	CDS	603				hypothetical protein
JKCACHGP_00559	CDS	1752	cstA		COG1966	Peptide transporter CstA
JKCACHGP_00560	CDS	699				hypothetical protein
JKCACHGP_00561	CDS	963				hypothetical protein
JKCACHGP_00562	CDS	780	xanQ		COG2233	Xanthine permease XanQ
JKCACHGP_00563	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
JKCACHGP_00564	CDS	1635	groL			60 kDa chaperonin
JKCACHGP_00565	CDS	288	groS		COG0234	10 kDa chaperonin
JKCACHGP_00566	CDS	702	vraR			Response regulator protein VraR
JKCACHGP_00567	CDS	1236				hypothetical protein
JKCACHGP_00568	CDS	837	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
JKCACHGP_00569	CDS	357	hypA			Hydrogenase maturation factor HypA
JKCACHGP_00570	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
JKCACHGP_00571	CDS	681	tatB			Sec-independent protein translocase protein TatB
JKCACHGP_00572	CDS	213				hypothetical protein
JKCACHGP_00573	CDS	1362	triA	3.5.4.45		Melamine deaminase
JKCACHGP_00574	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
JKCACHGP_00575	CDS	951				hypothetical protein
JKCACHGP_00576	CDS	792	torD_1			Chaperone protein TorD
JKCACHGP_00577	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
JKCACHGP_00578	CDS	441				hypothetical protein
JKCACHGP_00579	CDS	402				hypothetical protein
JKCACHGP_00580	CDS	1290	qrcD_1			Menaquinone reductase, integral membrane subunit
JKCACHGP_00581	CDS	630	soeB_1		COG0437	Sulfite dehydrogenase subunit B
JKCACHGP_00582	CDS	2454	ddhA	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
JKCACHGP_00583	CDS	132				hypothetical protein
JKCACHGP_00584	CDS	132				hypothetical protein
JKCACHGP_00585	CDS	828				hypothetical protein
JKCACHGP_00586	CDS	543				hypothetical protein
JKCACHGP_00587	CDS	1086				hypothetical protein
JKCACHGP_00588	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
JKCACHGP_00589	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
JKCACHGP_00590	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
JKCACHGP_00591	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
JKCACHGP_00592	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
JKCACHGP_00593	CDS	366				hypothetical protein
JKCACHGP_00594	CDS	2523	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
JKCACHGP_00595	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
JKCACHGP_00596	CDS	819	focA_1		COG2116	putative formate transporter 1
JKCACHGP_00597	CDS	1698				hypothetical protein
JKCACHGP_00598	CDS	1440				hypothetical protein
JKCACHGP_00599	CDS	861	folD			Bifunctional protein FolD protein
JKCACHGP_00600	CDS	615	fchA	3.5.4.9	COG3404	Methenyltetrahydrofolate cyclohydrolase
JKCACHGP_00601	CDS	1689	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
JKCACHGP_00602	CDS	771	coaX_2	2.7.1.33	COG1521	Type III pantothenate kinase
JKCACHGP_00603	CDS	696	regX3_1		COG0745	Sensory transduction protein regX3
JKCACHGP_00604	CDS	645	bioY		COG1268	Biotin transporter BioY
JKCACHGP_00605	CDS	1539	mepA_1		COG0534	Multidrug export protein MepA
JKCACHGP_00606	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JKCACHGP_00607	CDS	1314				hypothetical protein
JKCACHGP_00608	CDS	2349	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JKCACHGP_00609	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
JKCACHGP_00610	CDS	741		3.6.1.9		dTTP/UTP pyrophosphatase
JKCACHGP_00611	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
JKCACHGP_00612	CDS	1542	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JKCACHGP_00613	CDS	372				hypothetical protein
JKCACHGP_00614	CDS	3195	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JKCACHGP_00615	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
JKCACHGP_00616	tRNA	92				tRNA-Pro(cgg)
JKCACHGP_00617	CDS	741				hypothetical protein
JKCACHGP_00618	CDS	837	nfo_1	3.1.21.2	COG0648	putative endonuclease 4
JKCACHGP_00619	CDS	945				hypothetical protein
JKCACHGP_00620	CDS	1128				hypothetical protein
JKCACHGP_00621	CDS	309	trxA_1		COG0526	Thioredoxin 1
JKCACHGP_00622	CDS	1455	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
JKCACHGP_00623	CDS	1206	galT	2.7.7.12		Galactose-1-phosphate uridylyltransferase
JKCACHGP_00624	CDS	1410	galK	2.7.1.6		Galactokinase
JKCACHGP_00625	CDS	2070	lacZ	3.2.1.23		Beta-galactosidase
JKCACHGP_00626	CDS	639				hypothetical protein
JKCACHGP_00627	CDS	1104				hypothetical protein
JKCACHGP_00628	CDS	1620				hypothetical protein
JKCACHGP_00629	CDS	1680	ifcA_3	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00630	CDS	555	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
JKCACHGP_00631	CDS	96				hypothetical protein
JKCACHGP_00632	CDS	237				hypothetical protein
JKCACHGP_00633	CDS	1302				hypothetical protein
JKCACHGP_00634	CDS	864	torD_2			Chaperone protein TorD
JKCACHGP_00635	CDS	576	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JKCACHGP_00636	CDS	2895	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
JKCACHGP_00637	CDS	912	hdfR_2			HTH-type transcriptional regulator HdfR
JKCACHGP_00638	CDS	1146				hypothetical protein
JKCACHGP_00639	CDS	291	ade_1	3.5.4.2		Adenine deaminase
JKCACHGP_00640	CDS	1530	ade_2	3.5.4.2	COG1001	Adenine deaminase
JKCACHGP_00641	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JKCACHGP_00642	CDS	954	pyrG_1	6.3.4.2		CTP synthase
JKCACHGP_00643	CDS	762	sfsA		COG1489	Sugar fermentation stimulation protein A
JKCACHGP_00644	CDS	1467	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
JKCACHGP_00645	CDS	2688				hypothetical protein
JKCACHGP_00646	CDS	1752				hypothetical protein
JKCACHGP_00647	CDS	1422				hypothetical protein
JKCACHGP_00648	CDS	1677	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00649	CDS	1590				hypothetical protein
JKCACHGP_00650	CDS	1101				hypothetical protein
JKCACHGP_00651	CDS	672				hypothetical protein
JKCACHGP_00652	CDS	1248				hypothetical protein
JKCACHGP_00653	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JKCACHGP_00654	CDS	210				hypothetical protein
JKCACHGP_00655	CDS	1476	alsT_1		COG1115	Amino-acid carrier protein AlsT
JKCACHGP_00656	CDS	981				hypothetical protein
JKCACHGP_00657	CDS	210				hypothetical protein
JKCACHGP_00658	CDS	3339	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JKCACHGP_00659	CDS	477				hypothetical protein
JKCACHGP_00660	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
JKCACHGP_00661	CDS	2184	helD	3.6.4.12	COG3973	DNA helicase IV
JKCACHGP_00662	CDS	420	def_2	3.5.1.88		Peptide deformylase
JKCACHGP_00663	CDS	993				hypothetical protein
JKCACHGP_00664	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JKCACHGP_00665	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
JKCACHGP_00666	CDS	2316	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
JKCACHGP_00667	CDS	456				hypothetical protein
JKCACHGP_00668	CDS	519	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
JKCACHGP_00669	CDS	318				hypothetical protein
JKCACHGP_00670	CDS	681	hypB			Hydrogenase maturation factor HypB
JKCACHGP_00671	CDS	549				hypothetical protein
JKCACHGP_00672	CDS	456				hypothetical protein
JKCACHGP_00673	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
JKCACHGP_00674	CDS	1128				hypothetical protein
JKCACHGP_00675	CDS	489				hypothetical protein
JKCACHGP_00676	CDS	516				hypothetical protein
JKCACHGP_00677	CDS	381	crcB			Putative fluoride ion transporter CrcB
JKCACHGP_00678	CDS	429				hypothetical protein
JKCACHGP_00679	CDS	756				hypothetical protein
JKCACHGP_00680	tRNA	76				tRNA-Ala(ggc)
JKCACHGP_00681	CDS	849				Iron-sulfur cluster carrier protein
JKCACHGP_00682	CDS	318				hypothetical protein
JKCACHGP_00683	CDS	2742				hypothetical protein
JKCACHGP_00684	CDS	663				hypothetical protein
JKCACHGP_00685	CDS	933	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
JKCACHGP_00686	CDS	516				hypothetical protein
JKCACHGP_00687	CDS	399				hypothetical protein
JKCACHGP_00688	CDS	657				hypothetical protein
JKCACHGP_00689	CDS	660				hypothetical protein
JKCACHGP_00690	CDS	420				hypothetical protein
JKCACHGP_00691	CDS	1179				hypothetical protein
JKCACHGP_00692	CDS	687			COG0664	putative ABC transporter ATP-binding protein
JKCACHGP_00693	CDS	1233				hypothetical protein
JKCACHGP_00694	CDS	573				hypothetical protein
JKCACHGP_00695	CDS	2376	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
JKCACHGP_00696	CDS	1782	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
JKCACHGP_00697	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
JKCACHGP_00698	CDS	1635	mdtD_2			Putative multidrug resistance protein MdtD
JKCACHGP_00699	CDS	567				hypothetical protein
JKCACHGP_00700	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
JKCACHGP_00701	CDS	2346				hypothetical protein
JKCACHGP_00702	CDS	1545				hypothetical protein
JKCACHGP_00703	CDS	1524				hypothetical protein
JKCACHGP_00704	CDS	867				hypothetical protein
JKCACHGP_00705	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
JKCACHGP_00706	CDS	2214	psrA		COG0243	Polysulfide reductase chain A
JKCACHGP_00707	CDS	708				hypothetical protein
JKCACHGP_00708	CDS	1647				hypothetical protein
JKCACHGP_00709	CDS	1464				hypothetical protein
JKCACHGP_00710	CDS	828	fixB_2		COG2025	Protein FixB
JKCACHGP_00711	CDS	759	fixA_3		COG2086	Protein FixA
JKCACHGP_00712	CDS	1173	caiA_4	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
JKCACHGP_00713	CDS	1209	baiF_1	2.8.3.25	COG1804	Bile acid-CoA transferase
JKCACHGP_00714	CDS	1305				hypothetical protein
JKCACHGP_00715	CDS	444				hypothetical protein
JKCACHGP_00716	CDS	546				hypothetical protein
JKCACHGP_00717	CDS	1212	baiF_2	2.8.3.25	COG1804	Bile acid-CoA transferase
JKCACHGP_00718	CDS	2046	malT_2		COG2909	HTH-type transcriptional regulator MalT
JKCACHGP_00719	CDS	1566	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JKCACHGP_00720	CDS	1305				hypothetical protein
JKCACHGP_00721	CDS	297	fixX_2		COG2440	Ferredoxin-like protein FixX
JKCACHGP_00722	CDS	1296		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JKCACHGP_00723	CDS	1014				hypothetical protein
JKCACHGP_00724	CDS	801				hypothetical protein
JKCACHGP_00725	CDS	639				hypothetical protein
JKCACHGP_00726	CDS	675				hypothetical protein
JKCACHGP_00727	CDS	1020				hypothetical protein
JKCACHGP_00728	CDS	543				hypothetical protein
JKCACHGP_00729	CDS	873		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
JKCACHGP_00730	CDS	1182				hypothetical protein
JKCACHGP_00731	CDS	519				hypothetical protein
JKCACHGP_00732	CDS	615				hypothetical protein
JKCACHGP_00733	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JKCACHGP_00734	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JKCACHGP_00735	CDS	1113				hypothetical protein
JKCACHGP_00736	CDS	3819				hypothetical protein
JKCACHGP_00737	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
JKCACHGP_00738	CDS	1029				hypothetical protein
JKCACHGP_00739	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
JKCACHGP_00740	CDS	564	frr		COG0233	Ribosome-recycling factor
JKCACHGP_00741	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
JKCACHGP_00742	CDS	231				hypothetical protein
JKCACHGP_00743	CDS	225				hypothetical protein
JKCACHGP_00744	CDS	825				hypothetical protein
JKCACHGP_00745	CDS	123				hypothetical protein
JKCACHGP_00746	CDS	591				hypothetical protein
JKCACHGP_00747	CDS	321				hypothetical protein
JKCACHGP_00748	CDS	321				hypothetical protein
JKCACHGP_00749	CDS	1326	pqqE	1.21.98.4		PqqA peptide cyclase
JKCACHGP_00750	CDS	1584				hypothetical protein
JKCACHGP_00751	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
JKCACHGP_00752	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
JKCACHGP_00753	CDS	849	fliY_2		COG0834	L-cystine-binding protein FliY
JKCACHGP_00754	CDS	1173	napF_1			Ferredoxin-type protein NapF
JKCACHGP_00755	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
JKCACHGP_00756	CDS	1518	alsT_2		COG1115	Amino-acid carrier protein AlsT
JKCACHGP_00757	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
JKCACHGP_00758	CDS	2043				hypothetical protein
