locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKBIMJNF_00390	CDS	606				hypothetical protein
AKBIMJNF_00391	CDS	735	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
AKBIMJNF_00392	CDS	129				hypothetical protein
AKBIMJNF_00393	CDS	798	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
AKBIMJNF_00394	CDS	897	fliY_1		COG0834	L-cystine-binding protein FliY
AKBIMJNF_00395	CDS	288				hypothetical protein
AKBIMJNF_00396	CDS	1437				hypothetical protein
AKBIMJNF_00397	CDS	1002				hypothetical protein
AKBIMJNF_00398	CDS	885				hypothetical protein
AKBIMJNF_00399	tRNA	87				tRNA-Leu(cag)
AKBIMJNF_00400	CDS	231				hypothetical protein
AKBIMJNF_00401	CDS	462	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AKBIMJNF_00402	CDS	2421				hypothetical protein
AKBIMJNF_00403	CDS	702				hypothetical protein
AKBIMJNF_00404	CDS	306				hypothetical protein
AKBIMJNF_00405	CDS	312				hypothetical protein
AKBIMJNF_00406	CDS	648				hypothetical protein
AKBIMJNF_00407	CDS	2667	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
AKBIMJNF_00408	CDS	597	dmsB_2		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
AKBIMJNF_00409	CDS	1743	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
AKBIMJNF_00410	CDS	546				hypothetical protein
AKBIMJNF_00411	CDS	1524				hypothetical protein
AKBIMJNF_00412	CDS	1545				hypothetical protein
AKBIMJNF_00413	CDS	2406				hypothetical protein
AKBIMJNF_00414	CDS	819		3.2.1.-		Protein-ADP-ribose hydrolase
AKBIMJNF_00415	CDS	567				hypothetical protein
AKBIMJNF_00416	CDS	1635	mdtD_1			Putative multidrug resistance protein MdtD
AKBIMJNF_00417	CDS	705	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
AKBIMJNF_00418	CDS	1782	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
AKBIMJNF_00419	CDS	2361	dmsA_3	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
AKBIMJNF_00420	CDS	567	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
AKBIMJNF_00421	CDS	1203				hypothetical protein
AKBIMJNF_00422	CDS	678			COG0664	putative ABC transporter ATP-binding protein
AKBIMJNF_00423	CDS	1152				hypothetical protein
AKBIMJNF_00424	CDS	420				hypothetical protein
AKBIMJNF_00425	CDS	660				hypothetical protein
AKBIMJNF_00426	CDS	657				hypothetical protein
AKBIMJNF_00427	CDS	1677				hypothetical protein
AKBIMJNF_00428	CDS	2445	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
AKBIMJNF_00429	CDS	624	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
AKBIMJNF_00430	CDS	627	dmsB_5		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
AKBIMJNF_00431	CDS	663	dmsD_2		COG3381	Tat proofreading chaperone DmsD
AKBIMJNF_00432	CDS	993				hypothetical protein
AKBIMJNF_00433	CDS	516				hypothetical protein
AKBIMJNF_00434	CDS	933	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
AKBIMJNF_00435	CDS	663				hypothetical protein
AKBIMJNF_00436	CDS	2742				hypothetical protein
AKBIMJNF_00437	CDS	318				hypothetical protein
AKBIMJNF_00438	CDS	849				Iron-sulfur cluster carrier protein
AKBIMJNF_00439	tRNA	76				tRNA-Ala(ggc)
AKBIMJNF_00440	CDS	1545	trkH_2		COG0168	Trk system potassium uptake protein TrkH
AKBIMJNF_00441	CDS	582				hypothetical protein
AKBIMJNF_00442	CDS	432	trkA_1		COG0569	Trk system potassium uptake protein TrkA
AKBIMJNF_00443	CDS	387				hypothetical protein
AKBIMJNF_00444	CDS	2091				hypothetical protein
AKBIMJNF_00445	CDS	1398				hypothetical protein
AKBIMJNF_00446	CDS	1668				hypothetical protein
AKBIMJNF_00447	CDS	564				hypothetical protein
AKBIMJNF_00448	CDS	213				hypothetical protein
AKBIMJNF_00449	CDS	441	elaA		COG2153	Protein ElaA
AKBIMJNF_00450	CDS	645				hypothetical protein
AKBIMJNF_00451	CDS	966	arcC1_1	2.7.2.2		Carbamate kinase 1
AKBIMJNF_00452	CDS	1704	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
AKBIMJNF_00453	CDS	354				hypothetical protein
AKBIMJNF_00454	CDS	321	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
AKBIMJNF_00455	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
AKBIMJNF_00456	CDS	1602				hypothetical protein
AKBIMJNF_00457	CDS	885	fbp_1	3.1.3.11		Fructose-1,6-bisphosphatase class 3
AKBIMJNF_00458	CDS	993	fbp_2	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
AKBIMJNF_00459	CDS	651				hypothetical protein
AKBIMJNF_00460	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
AKBIMJNF_00461	CDS	222				hypothetical protein
AKBIMJNF_00462	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
AKBIMJNF_00463	CDS	1791	cdr	1.8.1.14		Coenzyme A disulfide reductase
AKBIMJNF_00464	CDS	591				hypothetical protein
AKBIMJNF_00465	CDS	315				hypothetical protein
AKBIMJNF_00466	CDS	930				hypothetical protein
AKBIMJNF_00467	CDS	1485				hypothetical protein
AKBIMJNF_00468	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
AKBIMJNF_00469	CDS	453				hypothetical protein
AKBIMJNF_00470	CDS	1713				hypothetical protein
AKBIMJNF_00471	CDS	1587				hypothetical protein
AKBIMJNF_00472	CDS	354				hypothetical protein
AKBIMJNF_00473	CDS	951	fusA_1		COG0480	Elongation factor G
AKBIMJNF_00474	CDS	3381	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
AKBIMJNF_00475	CDS	4422	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
AKBIMJNF_00476	CDS	612				hypothetical protein
AKBIMJNF_00477	CDS	837				hypothetical protein
AKBIMJNF_00478	CDS	618	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
AKBIMJNF_00479	CDS	870				hypothetical protein
AKBIMJNF_00480	CDS	867				hypothetical protein
AKBIMJNF_00481	CDS	684	napG_1		COG1145	Ferredoxin-type protein NapG
AKBIMJNF_00482	CDS	1011				hypothetical protein
AKBIMJNF_00483	CDS	564	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
AKBIMJNF_00484	CDS	1428	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
AKBIMJNF_00485	CDS	258				hypothetical protein
AKBIMJNF_00486	CDS	1428				hypothetical protein
AKBIMJNF_00487	CDS	591				hypothetical protein
AKBIMJNF_00488	CDS	261				hypothetical protein
AKBIMJNF_00489	CDS	726				hypothetical protein
AKBIMJNF_00490	CDS	327	gdx			Guanidinium exporter
AKBIMJNF_00491	CDS	465				hypothetical protein
AKBIMJNF_00492	CDS	408				hypothetical protein
AKBIMJNF_00493	CDS	2859	ppk	2.7.4.1		Polyphosphate kinase
AKBIMJNF_00494	CDS	1734		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
AKBIMJNF_00495	CDS	117				hypothetical protein
AKBIMJNF_00496	CDS	2379	purF_2	2.4.2.14		Amidophosphoribosyltransferase
AKBIMJNF_00497	CDS	684			COG1136	putative ABC transporter ATP-binding protein
AKBIMJNF_00498	CDS	1185	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
AKBIMJNF_00499	CDS	672	regX3_2		COG0745	Sensory transduction protein regX3
AKBIMJNF_00500	CDS	1455	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
AKBIMJNF_00501	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
AKBIMJNF_00502	CDS	639	betI			HTH-type transcriptional regulator BetI
AKBIMJNF_00503	CDS	441				hypothetical protein
AKBIMJNF_00504	CDS	846				hypothetical protein
AKBIMJNF_00505	CDS	696				hypothetical protein
AKBIMJNF_00506	CDS	2751	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
AKBIMJNF_00507	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
AKBIMJNF_00508	CDS	234				hypothetical protein
AKBIMJNF_00509	CDS	585	engB		COG0218	putative GTP-binding protein EngB
AKBIMJNF_00510	CDS	990				hypothetical protein
AKBIMJNF_00511	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
AKBIMJNF_00512	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AKBIMJNF_00513	CDS	1461				hypothetical protein
AKBIMJNF_00514	CDS	1728				hypothetical protein
AKBIMJNF_00515	CDS	1122	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKBIMJNF_00516	CDS	363	ydhW			putative protein YdhW
AKBIMJNF_00517	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
AKBIMJNF_00518	CDS	744	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
AKBIMJNF_00519	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
AKBIMJNF_00520	CDS	543	phsB_2		COG0437	Thiosulfate reductase electron transfer subunit PhsB
AKBIMJNF_00521	CDS	900				hypothetical protein
AKBIMJNF_00522	CDS	894				hypothetical protein
AKBIMJNF_00523	CDS	651				hypothetical protein
AKBIMJNF_00524	CDS	270				hypothetical protein
AKBIMJNF_00525	CDS	177				hypothetical protein
AKBIMJNF_00526	CDS	1734				hypothetical protein
AKBIMJNF_00527	CDS	6330				hypothetical protein
AKBIMJNF_00528	CDS	1638				hypothetical protein
AKBIMJNF_00529	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
AKBIMJNF_00530	CDS	753	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AKBIMJNF_00531	CDS	675	graR		COG0745	Response regulator protein GraR
AKBIMJNF_00532	CDS	1077	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
AKBIMJNF_00533	CDS	99				hypothetical protein
AKBIMJNF_00534	CDS	1023	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AKBIMJNF_00535	CDS	2214				hypothetical protein
AKBIMJNF_00536	CDS	444	yqeY		COG1610	putative protein YqeY
AKBIMJNF_00537	CDS	1170				hypothetical protein
AKBIMJNF_00538	CDS	873				hypothetical protein
AKBIMJNF_00539	CDS	663	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
AKBIMJNF_00540	CDS	3519	napA_2	1.9.6.1		Periplasmic nitrate reductase
AKBIMJNF_00541	CDS	1677				hypothetical protein
AKBIMJNF_00542	CDS	1215	napF_2			Ferredoxin-type protein NapF
AKBIMJNF_00543	CDS	873				hypothetical protein
AKBIMJNF_00544	CDS	675				hypothetical protein
AKBIMJNF_00545	CDS	921				hypothetical protein
AKBIMJNF_00546	CDS	696	torD_2			Chaperone protein TorD
AKBIMJNF_00547	CDS	639	napG_2		COG1145	Ferredoxin-type protein NapG
AKBIMJNF_00548	CDS	1083				hypothetical protein
AKBIMJNF_00549	CDS	690				hypothetical protein
AKBIMJNF_00550	CDS	2211	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
AKBIMJNF_00551	CDS	1017	aes_1	3.1.1.-		Acetyl esterase
AKBIMJNF_00552	CDS	1956				hypothetical protein
AKBIMJNF_00553	CDS	768	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
AKBIMJNF_00554	CDS	855	ykoD_1	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
AKBIMJNF_00555	CDS	840	ecfA1_1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
AKBIMJNF_00556	CDS	609				hypothetical protein
AKBIMJNF_00557	CDS	786				hypothetical protein
AKBIMJNF_00558	CDS	1071	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
AKBIMJNF_00559	CDS	1476	potE			Putrescine transporter PotE
AKBIMJNF_00560	CDS	1125	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
AKBIMJNF_00561	CDS	801	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
AKBIMJNF_00562	CDS	282				hypothetical protein
AKBIMJNF_00563	CDS	564				hypothetical protein
AKBIMJNF_00564	CDS	360				hypothetical protein
AKBIMJNF_00565	CDS	219				hypothetical protein
AKBIMJNF_00566	CDS	618	soeB_2		COG0437	Sulfite dehydrogenase subunit B
AKBIMJNF_00567	CDS	2268	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
AKBIMJNF_00568	CDS	1158				hypothetical protein
AKBIMJNF_00569	CDS	378				hypothetical protein
AKBIMJNF_00570	CDS	1017				hypothetical protein
AKBIMJNF_00571	CDS	900				hypothetical protein
AKBIMJNF_00572	CDS	1410				hypothetical protein
AKBIMJNF_00573	CDS	1086				hypothetical protein
AKBIMJNF_00574	CDS	381				hypothetical protein
AKBIMJNF_00575	CDS	1299				hypothetical protein
AKBIMJNF_00576	CDS	741				hypothetical protein
AKBIMJNF_00577	CDS	609				hypothetical protein
AKBIMJNF_00578	CDS	2730				hypothetical protein
AKBIMJNF_00579	CDS	1980				hypothetical protein
AKBIMJNF_00580	CDS	2160				hypothetical protein
AKBIMJNF_00581	tRNA	76				tRNA-Ala(tgc)
AKBIMJNF_00582	CDS	684				hypothetical protein
AKBIMJNF_00583	CDS	1578				hypothetical protein
AKBIMJNF_00584	CDS	912	hutG	3.5.3.8		Formimidoylglutamase
AKBIMJNF_00585	CDS	1590				hypothetical protein
AKBIMJNF_00586	CDS	1506				hypothetical protein
AKBIMJNF_00587	CDS	462				hypothetical protein
AKBIMJNF_00588	CDS	534				hypothetical protein
AKBIMJNF_00589	CDS	2421	ynfF_2	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
AKBIMJNF_00590	CDS	618	soeB_3		COG0437	Sulfite dehydrogenase subunit B
AKBIMJNF_00591	CDS	1167				hypothetical protein
AKBIMJNF_00592	CDS	687	torD_3			Chaperone protein TorD
AKBIMJNF_00593	CDS	900				hypothetical protein
AKBIMJNF_00594	CDS	2364	ynfE_2	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
AKBIMJNF_00595	CDS	669	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
AKBIMJNF_00596	CDS	312	rhaM	5.1.3.32		L-rhamnose mutarotase
AKBIMJNF_00597	CDS	1368				hypothetical protein
AKBIMJNF_00598	CDS	279				hypothetical protein
AKBIMJNF_00599	CDS	582				hypothetical protein
AKBIMJNF_00600	CDS	369				hypothetical protein
AKBIMJNF_00601	CDS	318				hypothetical protein
AKBIMJNF_00602	CDS	1434	xerC_1			Tyrosine recombinase XerC
AKBIMJNF_00603	tRNA	76				tRNA-Gly(ccc)
AKBIMJNF_00604	CDS	1371	xerC_2			Tyrosine recombinase XerC
AKBIMJNF_00605	CDS	387				hypothetical protein
AKBIMJNF_00606	CDS	513				hypothetical protein
AKBIMJNF_00607	CDS	453				hypothetical protein
AKBIMJNF_00608	CDS	150				hypothetical protein
AKBIMJNF_00609	CDS	1257	ahcY_1	3.3.1.1	COG0499	Adenosylhomocysteinase
AKBIMJNF_00610	CDS	930	cysK	2.5.1.47		Cysteine synthase
AKBIMJNF_00611	CDS	1305	metK_1	2.5.1.6	COG0192	S-adenosylmethionine synthase
AKBIMJNF_00612	CDS	1737			COG1132	putative ABC transporter ATP-binding protein
AKBIMJNF_00613	CDS	1851	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
AKBIMJNF_00614	CDS	735				hypothetical protein
AKBIMJNF_00615	CDS	1542	dhbE_1	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
AKBIMJNF_00616	CDS	2454	ddhA	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
AKBIMJNF_00617	CDS	132				hypothetical protein
AKBIMJNF_00618	CDS	888				hypothetical protein
AKBIMJNF_00619	CDS	543				hypothetical protein
AKBIMJNF_00620	CDS	1086				hypothetical protein
AKBIMJNF_00621	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
AKBIMJNF_00622	CDS	2832	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
AKBIMJNF_00623	CDS	612	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
AKBIMJNF_00624	CDS	2079	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
AKBIMJNF_00625	CDS	1788	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
AKBIMJNF_00626	CDS	366				hypothetical protein
AKBIMJNF_00627	CDS	2523	OSGEPL1	2.3.1.234		tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
AKBIMJNF_00628	CDS	513	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AKBIMJNF_00629	CDS	819	focA_2		COG2116	putative formate transporter 1
AKBIMJNF_00630	CDS	1551	typA		COG1217	GTP-binding protein TypA/BipA
AKBIMJNF_00631	CDS	1338	surA	5.2.1.8		Chaperone SurA
AKBIMJNF_00632	CDS	393	modF		COG1119	ABC transporter ATP-binding protein ModF
AKBIMJNF_00633	CDS	288	natA_1	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
AKBIMJNF_00634	tRNA	93				tRNA-Ser(cga)
AKBIMJNF_00635	tRNA	92				tRNA-Ser(gga)
AKBIMJNF_00636	CDS	792				hypothetical protein
AKBIMJNF_00637	CDS	1707				hypothetical protein
AKBIMJNF_00638	CDS	1359				hypothetical protein
AKBIMJNF_00639	CDS	1311				hypothetical protein
AKBIMJNF_00640	CDS	1962	mdtD_2			Putative multidrug resistance protein MdtD
AKBIMJNF_00641	CDS	930				hypothetical protein
AKBIMJNF_00642	CDS	1584	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
AKBIMJNF_00643	CDS	942				hypothetical protein
AKBIMJNF_00644	CDS	156				hypothetical protein
AKBIMJNF_00645	CDS	414				hypothetical protein
AKBIMJNF_00646	CDS	501				hypothetical protein
AKBIMJNF_00647	CDS	1092				hypothetical protein
AKBIMJNF_00648	CDS	3321	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AKBIMJNF_00649	CDS	1230				hypothetical protein
AKBIMJNF_00650	CDS	1050	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
AKBIMJNF_00651	CDS	717	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
AKBIMJNF_00652	CDS	1782				hypothetical protein
AKBIMJNF_00653	CDS	1128	tarL	2.7.8.47		Teichoic acid poly(ribitol-phosphate) polymerase
AKBIMJNF_00654	CDS	2037				hypothetical protein
AKBIMJNF_00655	CDS	1767				hypothetical protein
AKBIMJNF_00656	CDS	747	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
AKBIMJNF_00657	CDS	819	tagG		COG1682	Teichoic acid translocation permease protein TagG
AKBIMJNF_00658	CDS	765				hypothetical protein
AKBIMJNF_00659	CDS	150				hypothetical protein
AKBIMJNF_00660	CDS	1146	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
AKBIMJNF_00661	CDS	624				hypothetical protein
AKBIMJNF_00662	CDS	498				hypothetical protein
AKBIMJNF_00663	CDS	711	rplA		COG0081	50S ribosomal protein L1
AKBIMJNF_00664	CDS	1029	ppnK	2.7.1.23	COG0061	NAD kinase
AKBIMJNF_00665	CDS	1932	murJ			lipid II flippase MurJ
AKBIMJNF_00666	CDS	213		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
AKBIMJNF_00667	CDS	561	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
AKBIMJNF_00668	CDS	1614	pyrG_1	6.3.4.2		CTP synthase
AKBIMJNF_00669	CDS	489				hypothetical protein
AKBIMJNF_00670	CDS	1692				hypothetical protein
AKBIMJNF_00671	CDS	1533				hypothetical protein
AKBIMJNF_00672	CDS	258				hypothetical protein
AKBIMJNF_00673	CDS	330				hypothetical protein
AKBIMJNF_00674	CDS	1482				hypothetical protein
AKBIMJNF_00675	CDS	768				hypothetical protein
AKBIMJNF_00676	CDS	1023	ansA	3.5.1.1	COG0252	L-asparaginase 1
AKBIMJNF_00677	CDS	924	xerD_1			Tyrosine recombinase XerD
AKBIMJNF_00678	CDS	477	mraZ			Transcriptional regulator MraZ
AKBIMJNF_00679	CDS	957	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
AKBIMJNF_00680	CDS	561	ftsL			Cell division protein FtsL
AKBIMJNF_00681	CDS	1005				hypothetical protein
AKBIMJNF_00682	CDS	207				hypothetical protein
AKBIMJNF_00683	CDS	219				hypothetical protein
AKBIMJNF_00684	CDS	819				hypothetical protein
AKBIMJNF_00685	CDS	726				hypothetical protein
AKBIMJNF_00686	CDS	183				hypothetical protein
AKBIMJNF_00687	CDS	690				hypothetical protein
AKBIMJNF_00688	CDS	219				hypothetical protein
AKBIMJNF_00689	CDS	3090				hypothetical protein
AKBIMJNF_00690	CDS	1515				hypothetical protein
AKBIMJNF_00691	CDS	693				hypothetical protein
AKBIMJNF_00692	CDS	1677				hypothetical protein
AKBIMJNF_00693	CDS	1011	recB	3.1.11.5		RecBCD enzyme subunit RecB
AKBIMJNF_00694	CDS	219				hypothetical protein
AKBIMJNF_00695	CDS	99				hypothetical protein
AKBIMJNF_00696	CDS	249				hypothetical protein
AKBIMJNF_00697	CDS	483				hypothetical protein
AKBIMJNF_00698	CDS	789	dnaI		COG1484	Primosomal protein DnaI
AKBIMJNF_00699	CDS	1119	aes_2	3.1.1.-		Acetyl esterase
AKBIMJNF_00700	CDS	537				hypothetical protein
AKBIMJNF_00701	CDS	450				hypothetical protein
AKBIMJNF_00702	CDS	858	rhaR_2			HTH-type transcriptional activator RhaR
AKBIMJNF_00703	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
AKBIMJNF_00704	CDS	1410	ribZ			Riboflavin transporter RibZ
AKBIMJNF_00705	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
AKBIMJNF_00706	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
AKBIMJNF_00707	CDS	543				hypothetical protein
AKBIMJNF_00708	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
AKBIMJNF_00709	CDS	927	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
AKBIMJNF_00710	CDS	861				DegV domain-containing protein
AKBIMJNF_00711	CDS	561	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
AKBIMJNF_00712	CDS	1020				hypothetical protein
AKBIMJNF_00713	CDS	1161				hypothetical protein
AKBIMJNF_00714	CDS	618	soeB_4		COG0437	Sulfite dehydrogenase subunit B
AKBIMJNF_00715	CDS	2400	pcrA_2	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
AKBIMJNF_00716	CDS	186	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
AKBIMJNF_00717	CDS	825	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
AKBIMJNF_00718	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
AKBIMJNF_00719	CDS	399	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AKBIMJNF_00720	CDS	945				hypothetical protein
AKBIMJNF_00721	CDS	2256	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
AKBIMJNF_00722	CDS	1419				hypothetical protein
AKBIMJNF_00723	CDS	435				hypothetical protein
AKBIMJNF_00724	CDS	315				hypothetical protein
AKBIMJNF_00725	CDS	108				hypothetical protein
AKBIMJNF_00726	CDS	1941	rep_2	3.6.4.12		ATP-dependent DNA helicase Rep
AKBIMJNF_00727	CDS	678				hypothetical protein
AKBIMJNF_00728	CDS	174				hypothetical protein
AKBIMJNF_00729	CDS	336				hypothetical protein
AKBIMJNF_00730	CDS	1692				hypothetical protein
AKBIMJNF_00731	CDS	183				hypothetical protein
AKBIMJNF_00732	CDS	285				hypothetical protein
AKBIMJNF_00733	CDS	450				hypothetical protein
AKBIMJNF_00734	CDS	555				hypothetical protein
AKBIMJNF_00735	CDS	771				hypothetical protein
AKBIMJNF_00736	CDS	663				hypothetical protein
AKBIMJNF_00737	CDS	672	trkA_2		COG0569	Trk system potassium uptake protein TrkA
AKBIMJNF_00738	CDS	1959				hypothetical protein
AKBIMJNF_00739	CDS	528	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
AKBIMJNF_00740	CDS	1518	alsT_1		COG1115	Amino-acid carrier protein AlsT
AKBIMJNF_00741	CDS	1329	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
AKBIMJNF_00742	CDS	1173	napF_3			Ferredoxin-type protein NapF
AKBIMJNF_00743	CDS	849	fliY_2		COG0834	L-cystine-binding protein FliY
AKBIMJNF_00744	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
AKBIMJNF_00745	CDS	774	tcyC	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
AKBIMJNF_00746	CDS	1593				hypothetical protein
AKBIMJNF_00747	CDS	1392	pqqE	1.21.98.4		PqqA peptide cyclase
AKBIMJNF_00748	CDS	534				hypothetical protein
AKBIMJNF_00749	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
AKBIMJNF_00750	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AKBIMJNF_00751	CDS	1299	argJ			Arginine biosynthesis bifunctional protein ArgJ
AKBIMJNF_00752	CDS	948	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AKBIMJNF_00753	CDS	1236	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
AKBIMJNF_00754	CDS	1383	argG	6.3.4.5		Argininosuccinate synthase
AKBIMJNF_00755	CDS	1386	argH	4.3.2.1	COG0165	Argininosuccinate lyase
AKBIMJNF_00756	CDS	279				hypothetical protein
AKBIMJNF_00757	CDS	1407				hypothetical protein
AKBIMJNF_00758	CDS	2193	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
AKBIMJNF_00759	CDS	510				hypothetical protein
AKBIMJNF_00760	CDS	2508				hypothetical protein
AKBIMJNF_00761	CDS	219				hypothetical protein
AKBIMJNF_00762	CDS	513	srfAA		COG0318	Surfactin synthase subunit 1
AKBIMJNF_00763	CDS	5394	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AKBIMJNF_00764	CDS	1023				hypothetical protein
AKBIMJNF_00765	CDS	984				hypothetical protein
AKBIMJNF_00766	CDS	1413				hypothetical protein
AKBIMJNF_00767	CDS	762	pikAV	3.1.2.-		Thioesterase PikA5
AKBIMJNF_00768	CDS	1482	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
AKBIMJNF_00769	CDS	816	sapC		COG4171	Putrescine export system permease protein SapC
AKBIMJNF_00770	CDS	978	gsiC		COG0601	Glutathione transport system permease protein GsiC
