locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNJMLFKL_00392	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
CNJMLFKL_00393	CDS	795	zupT		COG0428	Zinc transporter ZupT
CNJMLFKL_00394	CDS	222				hypothetical protein
CNJMLFKL_00395	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CNJMLFKL_00396	CDS	651				hypothetical protein
CNJMLFKL_00397	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
CNJMLFKL_00398	CDS	1602				hypothetical protein
CNJMLFKL_00399	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
CNJMLFKL_00400	CDS	321	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CNJMLFKL_00401	CDS	354				hypothetical protein
CNJMLFKL_00402	CDS	1704	asD	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
CNJMLFKL_00403	CDS	966	arcC1	2.7.2.2		Carbamate kinase 1
CNJMLFKL_00404	CDS	645				hypothetical protein
CNJMLFKL_00405	CDS	441	elaA		COG2153	Protein ElaA
CNJMLFKL_00406	CDS	342				hypothetical protein
CNJMLFKL_00407	CDS	564				hypothetical protein
CNJMLFKL_00408	CDS	2085				hypothetical protein
CNJMLFKL_00409	CDS	342				hypothetical protein
CNJMLFKL_00410	CDS	432				hypothetical protein
CNJMLFKL_00411	CDS	582				hypothetical protein
CNJMLFKL_00412	CDS	1545	trkH_1		COG0168	Trk system potassium uptake protein TrkH
CNJMLFKL_00413	CDS	867				hypothetical protein
CNJMLFKL_00414	CDS	294				hypothetical protein
CNJMLFKL_00415	CDS	183				hypothetical protein
CNJMLFKL_00416	CDS	477				hypothetical protein
CNJMLFKL_00417	CDS	729	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
CNJMLFKL_00418	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
CNJMLFKL_00419	CDS	801		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
CNJMLFKL_00420	CDS	984				hypothetical protein
CNJMLFKL_00421	CDS	1119				hypothetical protein
CNJMLFKL_00422	CDS	450				hypothetical protein
CNJMLFKL_00423	CDS	1521				hypothetical protein
CNJMLFKL_00424	CDS	972				hypothetical protein
CNJMLFKL_00425	CDS	456				hypothetical protein
CNJMLFKL_00426	CDS	213				hypothetical protein
CNJMLFKL_00427	CDS	693	tatB			Sec-independent protein translocase protein TatB
CNJMLFKL_00428	CDS	783	tatC		COG0805	Sec-independent protein translocase protein TatC
CNJMLFKL_00429	CDS	357	hypA			Hydrogenase maturation factor HypA
CNJMLFKL_00430	CDS	960	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
CNJMLFKL_00431	CDS	1236				hypothetical protein
CNJMLFKL_00432	CDS	702	vraR			Response regulator protein VraR
CNJMLFKL_00433	CDS	288	groS		COG0234	10 kDa chaperonin
CNJMLFKL_00434	CDS	1635	groL			60 kDa chaperonin
CNJMLFKL_00435	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
CNJMLFKL_00436	CDS	1650				hypothetical protein
CNJMLFKL_00437	CDS	930				hypothetical protein
CNJMLFKL_00438	CDS	711				hypothetical protein
CNJMLFKL_00439	CDS	1752	cstA		COG1966	Peptide transporter CstA
CNJMLFKL_00440	CDS	603				hypothetical protein
CNJMLFKL_00441	CDS	432	uspA2		COG0589	Universal stress protein A 
CNJMLFKL_00442	CDS	1392	yhhS_1			putative MFS-type transporter YhhS
CNJMLFKL_00443	tRNA	74				tRNA-Gln(ttg)
CNJMLFKL_00444	tRNA	76				tRNA-Lys(ttt)
CNJMLFKL_00445	CDS	1293	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
CNJMLFKL_00446	CDS	567				hypothetical protein
CNJMLFKL_00447	CDS	1302	aguA	3.5.3.12	COG2957	Agmatine deiminase
CNJMLFKL_00448	CDS	1083	argF_2	2.1.3.3		Ornithine carbamoyltransferase
CNJMLFKL_00449	CDS	1299				hypothetical protein
CNJMLFKL_00450	CDS	933	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
CNJMLFKL_00451	CDS	1257				hypothetical protein
CNJMLFKL_00452	CDS	219	infA		COG0361	Translation initiation factor IF-1
CNJMLFKL_00453	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
CNJMLFKL_00454	CDS	369	rpsM		COG0099	30S ribosomal protein S13
CNJMLFKL_00455	CDS	399	rpsK			30S ribosomal protein S11
CNJMLFKL_00456	CDS	597	rpsD			30S ribosomal protein S4
CNJMLFKL_00457	CDS	951	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
CNJMLFKL_00458	CDS	762				hypothetical protein
CNJMLFKL_00459	CDS	225				hypothetical protein
CNJMLFKL_00460	CDS	873	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
CNJMLFKL_00461	CDS	987				hypothetical protein
CNJMLFKL_00462	CDS	1926		4.2.1.53	COG4716	Oleate hydratase
CNJMLFKL_00463	CDS	1293	eno	4.2.1.11		Enolase
CNJMLFKL_00464	CDS	231				hypothetical protein
CNJMLFKL_00465	CDS	936	hcaR			Hca operon transcriptional activator HcaR
CNJMLFKL_00466	CDS	528				hypothetical protein
CNJMLFKL_00467	CDS	1137				hypothetical protein
CNJMLFKL_00468	CDS	1797		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
CNJMLFKL_00469	CDS	1254	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
CNJMLFKL_00470	CDS	534	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
CNJMLFKL_00471	CDS	1494				hypothetical protein
CNJMLFKL_00472	CDS	285	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
CNJMLFKL_00473	CDS	1026	asrA		COG1145	Anaerobic sulfite reductase subunit A
CNJMLFKL_00474	CDS	903	asrB		COG0543	Anaerobic sulfite reductase subunit B
CNJMLFKL_00475	CDS	789				hypothetical protein
CNJMLFKL_00476	CDS	1290	hoxH	1.12.1.2		NAD-reducing hydrogenase HoxS subunit beta
CNJMLFKL_00477	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
CNJMLFKL_00478	CDS	1023				hypothetical protein
CNJMLFKL_00479	CDS	528				hypothetical protein
CNJMLFKL_00480	CDS	2175	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
CNJMLFKL_00481	CDS	1257	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CNJMLFKL_00482	CDS	1206				hypothetical protein
CNJMLFKL_00483	CDS	1473				hypothetical protein
CNJMLFKL_00484	CDS	555				hypothetical protein
CNJMLFKL_00485	CDS	651				hypothetical protein
CNJMLFKL_00486	CDS	363			COG0537	putative HIT-like protein
CNJMLFKL_00487	tRNA	77				tRNA-Asp(gtc)
CNJMLFKL_00488	tRNA	77				tRNA-Asp(gtc)
CNJMLFKL_00489	CDS	942	cysK_1	2.5.1.47		Cysteine synthase
CNJMLFKL_00490	CDS	615				hypothetical protein
CNJMLFKL_00491	CDS	1587	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
CNJMLFKL_00492	CDS	1308	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
CNJMLFKL_00493	CDS	936			COG0330	putative protein
CNJMLFKL_00494	CDS	348	rplS			50S ribosomal protein L19
CNJMLFKL_00495	CDS	792	rnhB	3.1.26.4	COG0164	Ribonuclease HII
CNJMLFKL_00496	CDS	501				hypothetical protein
CNJMLFKL_00497	CDS	1473	comM		COG0606	Competence protein ComM
CNJMLFKL_00498	CDS	948				hypothetical protein
CNJMLFKL_00499	CDS	1365	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
CNJMLFKL_00500	CDS	969	xerD_1		COG4974	Tyrosine recombinase XerD
CNJMLFKL_00501	CDS	99				hypothetical protein
CNJMLFKL_00502	CDS	1320				hypothetical protein
CNJMLFKL_00503	CDS	2916	uvrA_1		COG0178	UvrABC system protein A
CNJMLFKL_00504	CDS	732				hypothetical protein
CNJMLFKL_00505	CDS	1332	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
CNJMLFKL_00506	CDS	780				hypothetical protein
CNJMLFKL_00507	CDS	1368	dinB_1	2.7.7.7		DNA polymerase IV
CNJMLFKL_00508	CDS	450				hypothetical protein
CNJMLFKL_00509	CDS	1545				hypothetical protein
CNJMLFKL_00510	CDS	249				hypothetical protein
CNJMLFKL_00511	CDS	327				hypothetical protein
CNJMLFKL_00512	CDS	669				hypothetical protein
CNJMLFKL_00513	CDS	378				hypothetical protein
CNJMLFKL_00514	CDS	990	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
CNJMLFKL_00515	CDS	327				hypothetical protein
CNJMLFKL_00516	tRNA	76				tRNA-Ala(cgc)
CNJMLFKL_00517	CDS	621	yqgN		COG0212	putative protein YqgN
CNJMLFKL_00518	CDS	1392	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
CNJMLFKL_00519	CDS	627	napG_3		COG1145	Ferredoxin-type protein NapG
CNJMLFKL_00520	CDS	2541	napA_2	1.9.6.1		Periplasmic nitrate reductase
CNJMLFKL_00521	CDS	342				hypothetical protein
CNJMLFKL_00522	CDS	255	napD			Chaperone NapD
CNJMLFKL_00523	CDS	891	napH		COG0348	Ferredoxin-type protein NapH
CNJMLFKL_00524	CDS	1275	nrfA	1.7.2.2		Cytochrome c-552
CNJMLFKL_00525	CDS	666	ccmE			Cytochrome c-type biogenesis protein CcmE
CNJMLFKL_00526	CDS	2337	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
CNJMLFKL_00527	CDS	714	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
CNJMLFKL_00528	CDS	759				hypothetical protein
CNJMLFKL_00529	CDS	768	ccsA			Cytochrome c biogenesis protein CcsA
CNJMLFKL_00530	CDS	192				hypothetical protein
CNJMLFKL_00531	CDS	1674		2.1.1.72		Modification methylase Eco57IB
CNJMLFKL_00532	CDS	843				hypothetical protein
CNJMLFKL_00533	CDS	174				hypothetical protein
CNJMLFKL_00534	CDS	309	hxlR		COG1733	HTH-type transcriptional activator HxlR
CNJMLFKL_00535	CDS	639				hypothetical protein
CNJMLFKL_00536	CDS	1110				hypothetical protein
CNJMLFKL_00537	CDS	570				hypothetical protein
CNJMLFKL_00538	CDS	1851		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00539	CDS	837				hypothetical protein
CNJMLFKL_00540	CDS	924				hypothetical protein
CNJMLFKL_00541	CDS	1059	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
CNJMLFKL_00542	CDS	813	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
CNJMLFKL_00543	CDS	1314			COG2256	putative AAA domain-containing protein
CNJMLFKL_00544	CDS	912				hypothetical protein
CNJMLFKL_00545	CDS	1434				hypothetical protein
CNJMLFKL_00546	CDS	2637	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
CNJMLFKL_00547	CDS	2511				hypothetical protein
CNJMLFKL_00548	CDS	585				hypothetical protein
CNJMLFKL_00549	CDS	927	xerC			Tyrosine recombinase XerC
CNJMLFKL_00550	CDS	258				hypothetical protein
CNJMLFKL_00551	CDS	489				hypothetical protein
CNJMLFKL_00552	CDS	1176				hypothetical protein
CNJMLFKL_00553	CDS	1419				hypothetical protein
CNJMLFKL_00554	CDS	2265	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
CNJMLFKL_00555	CDS	945				hypothetical protein
CNJMLFKL_00556	CDS	399	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
CNJMLFKL_00557	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
CNJMLFKL_00558	CDS	825	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
CNJMLFKL_00559	CDS	828	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
CNJMLFKL_00560	CDS	981	scpB			Segregation and condensation protein B
CNJMLFKL_00561	CDS	792	scpA		COG1354	Segregation and condensation protein A
CNJMLFKL_00562	CDS	717				hypothetical protein
CNJMLFKL_00563	CDS	1908	urdA_3	1.3.99.33	COG0431	Urocanate reductase
CNJMLFKL_00564	CDS	1458				hypothetical protein
CNJMLFKL_00565	CDS	1797	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
CNJMLFKL_00566	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
CNJMLFKL_00567	CDS	2193	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CNJMLFKL_00568	CDS	462				hypothetical protein
CNJMLFKL_00569	CDS	1284				hypothetical protein
CNJMLFKL_00570	tRNA	75				tRNA-Val(cac)
CNJMLFKL_00571	CDS	1059	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
CNJMLFKL_00572	CDS	2043	nhaK_2		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
CNJMLFKL_00573	CDS	1659				hypothetical protein
CNJMLFKL_00574	tRNA	76				tRNA-Lys(ctt)
CNJMLFKL_00575	tRNA	77				tRNA-His(gtg)
CNJMLFKL_00576	CDS	714	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
CNJMLFKL_00577	CDS	1134				hypothetical protein
CNJMLFKL_00578	tRNA	75				tRNA-Met(cat)
CNJMLFKL_00579	CDS	681	gph_1	3.1.3.18		Phosphoglycolate phosphatase
CNJMLFKL_00580	CDS	468	ribH_1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CNJMLFKL_00581	CDS	1230	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
CNJMLFKL_00582	CDS	693	ribE_1	2.5.1.9	COG0307	Riboflavin synthase
CNJMLFKL_00583	CDS	1215	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
CNJMLFKL_00584	CDS	1728	argS	6.1.1.19		Arginine--tRNA ligase
CNJMLFKL_00585	CDS	1599				hypothetical protein
CNJMLFKL_00586	CDS	621	argF_3	2.1.3.3		Ornithine carbamoyltransferase
CNJMLFKL_00587	CDS	135	fusA_1		COG0480	Elongation factor G
CNJMLFKL_00588	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
CNJMLFKL_00589	CDS	621	rplC		COG0087	50S ribosomal protein L3
CNJMLFKL_00590	CDS	627	rplD			50S ribosomal protein L4
CNJMLFKL_00591	CDS	288	rplW		COG0089	50S ribosomal protein L23
CNJMLFKL_00592	CDS	495				hypothetical protein
CNJMLFKL_00593	CDS	1587				hypothetical protein
CNJMLFKL_00594	CDS	1605				hypothetical protein
CNJMLFKL_00595	CDS	675				hypothetical protein
CNJMLFKL_00596	CDS	498				hypothetical protein
CNJMLFKL_00597	CDS	1596				hypothetical protein
CNJMLFKL_00598	CDS	1533				hypothetical protein
CNJMLFKL_00599	CDS	702			COG1136	putative ABC transporter ATP-binding protein
CNJMLFKL_00600	CDS	3273	smc_2			Chromosome partition protein Smc
CNJMLFKL_00601	CDS	549				hypothetical protein
CNJMLFKL_00602	CDS	1923				hypothetical protein
CNJMLFKL_00603	CDS	696	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
CNJMLFKL_00604	CDS	1608	crtN	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
CNJMLFKL_00605	CDS	573				hypothetical protein
CNJMLFKL_00606	CDS	1359	tig_1	5.2.1.8	COG0544	Trigger factor
CNJMLFKL_00607	CDS	2064				hypothetical protein
CNJMLFKL_00608	CDS	945	rplB			50S ribosomal protein L2
CNJMLFKL_00609	CDS	273	rpsS			30S ribosomal protein S19
CNJMLFKL_00610	CDS	342	rplV		COG0091	50S ribosomal protein L22
CNJMLFKL_00611	CDS	714	rpsC		COG0092	30S ribosomal protein S3
CNJMLFKL_00612	CDS	423	rplP		COG0197	50S ribosomal protein L16
CNJMLFKL_00613	CDS	195	rpmC			50S ribosomal protein L29
CNJMLFKL_00614	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
CNJMLFKL_00615	CDS	369	rplN		COG0093	50S ribosomal protein L14
CNJMLFKL_00616	CDS	336	rplX		COG0198	50S ribosomal protein L24
CNJMLFKL_00617	CDS	552	rplE			50S ribosomal protein L5
CNJMLFKL_00618	CDS	186	rpsZ			30S ribosomal protein S14 type Z
CNJMLFKL_00619	CDS	399	rpsH		COG0096	30S ribosomal protein S8
CNJMLFKL_00620	CDS	540	rplF			50S ribosomal protein L6
CNJMLFKL_00621	CDS	369	rplR		COG0256	50S ribosomal protein L18
CNJMLFKL_00622	CDS	531	rpsE		COG0098	30S ribosomal protein S5
CNJMLFKL_00623	CDS	192	rpmD		COG1841	50S ribosomal protein L30
CNJMLFKL_00624	CDS	450	rplO			50S ribosomal protein L15
CNJMLFKL_00625	CDS	1281	secY		COG0201	Protein translocase subunit SecY
CNJMLFKL_00626	CDS	630	adk	2.7.4.3		Adenylate kinase
CNJMLFKL_00627	CDS	2313				hypothetical protein
CNJMLFKL_00628	CDS	1644	hbpA		COG0747	Heme-binding protein A
CNJMLFKL_00629	CDS	861				hypothetical protein
CNJMLFKL_00630	CDS	1671	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CNJMLFKL_00631	CDS	1020				hypothetical protein
CNJMLFKL_00632	CDS	561	yrdA		COG0663	Protein YrdA
CNJMLFKL_00633	CDS	831	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
CNJMLFKL_00634	CDS	1110	prmC	2.1.1.297		Release factor glutamine methyltransferase
CNJMLFKL_00635	CDS	1074	prfA		COG0216	Peptide chain release factor 1
CNJMLFKL_00636	CDS	396				hypothetical protein
CNJMLFKL_00637	CDS	297				hypothetical protein
CNJMLFKL_00638	CDS	852	torD_2			Chaperone protein TorD
CNJMLFKL_00639	CDS	579	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
CNJMLFKL_00640	CDS	2781	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
CNJMLFKL_00641	CDS	1536				hypothetical protein
CNJMLFKL_00642	CDS	1389	kefB			Glutathione-regulated potassium-efflux system protein KefB
CNJMLFKL_00643	CDS	309				Thioredoxin C-1
CNJMLFKL_00644	CDS	1011	trxB	1.8.1.9	COG0492	Thioredoxin reductase
CNJMLFKL_00645	CDS	1485	panF		COG4145	Sodium/pantothenate symporter
CNJMLFKL_00646	CDS	327				hypothetical protein
CNJMLFKL_00647	CDS	1920	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
CNJMLFKL_00648	CDS	504				hypothetical protein
CNJMLFKL_00649	CDS	552				hypothetical protein
CNJMLFKL_00650	CDS	2676	valS	6.1.1.9	COG0525	Valine--tRNA ligase
CNJMLFKL_00651	CDS	1398	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
CNJMLFKL_00652	CDS	714	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
CNJMLFKL_00653	CDS	1401	tig_2	5.2.1.8		Trigger factor
CNJMLFKL_00654	CDS	537				hypothetical protein
CNJMLFKL_00655	CDS	561				hypothetical protein
CNJMLFKL_00656	CDS	1686				hypothetical protein
CNJMLFKL_00657	CDS	1629	nfdA_2	3.5.1.91		N-substituted formamide deformylase
CNJMLFKL_00658	CDS	1218				hypothetical protein
CNJMLFKL_00659	CDS	1158				hypothetical protein
CNJMLFKL_00660	CDS	747	tmk	2.7.4.9	COG0125	Thymidylate kinase
CNJMLFKL_00661	CDS	1170		1.1.1.38		NAD-dependent malic enzyme
CNJMLFKL_00662	CDS	942				hypothetical protein
CNJMLFKL_00663	CDS	552	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
CNJMLFKL_00664	CDS	2520	topA	5.6.2.1	COG0550	DNA topoisomerase 1
CNJMLFKL_00665	CDS	495				hypothetical protein
CNJMLFKL_00666	CDS	582				hypothetical protein
CNJMLFKL_00667	CDS	771				hypothetical protein
CNJMLFKL_00668	CDS	840				hypothetical protein
CNJMLFKL_00669	CDS	1134				hypothetical protein
CNJMLFKL_00670	CDS	216				hypothetical protein
CNJMLFKL_00671	CDS	1110				hypothetical protein
CNJMLFKL_00672	CDS	657	glnP		COG0765	putative glutamine ABC transporter permease protein GlnP
CNJMLFKL_00673	CDS	1011				hypothetical protein
CNJMLFKL_00674	CDS	942	peb1A		COG0834	Major cell-binding factor
CNJMLFKL_00675	CDS	732	glnQ_2			Glutamine transport ATP-binding protein GlnQ
CNJMLFKL_00676	CDS	1095				hypothetical protein
CNJMLFKL_00677	CDS	687	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
CNJMLFKL_00678	CDS	897	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
CNJMLFKL_00679	CDS	204	cspLA		COG1278	Cold shock-like protein CspLA
CNJMLFKL_00680	CDS	414				hypothetical protein
CNJMLFKL_00681	CDS	1089	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
CNJMLFKL_00682	CDS	594	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
CNJMLFKL_00683	CDS	498	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
CNJMLFKL_00684	CDS	801	fabG2	1.-.-.-		putative oxidoreductase
CNJMLFKL_00685	CDS	801	yebC		COG0217	putative transcriptional regulatory protein YebC
CNJMLFKL_00686	CDS	1170	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
CNJMLFKL_00687	CDS	660	ribE_2	2.5.1.9	COG0307	Riboflavin synthase
CNJMLFKL_00688	CDS	1236	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
CNJMLFKL_00689	CDS	468	ribH_2	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CNJMLFKL_00690	CDS	678	gph_2	3.1.3.18		Phosphoglycolate phosphatase
CNJMLFKL_00691	CDS	1497				hypothetical protein
CNJMLFKL_00692	CDS	1794	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
CNJMLFKL_00693	CDS	501	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
CNJMLFKL_00694	CDS	411				hypothetical protein
CNJMLFKL_00695	CDS	225				hypothetical protein
CNJMLFKL_00696	CDS	231				hypothetical protein
CNJMLFKL_00697	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
CNJMLFKL_00698	CDS	564	frr		COG0233	Ribosome-recycling factor
CNJMLFKL_00699	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
CNJMLFKL_00700	CDS	1029				hypothetical protein
CNJMLFKL_00701	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
CNJMLFKL_00702	CDS	3819				hypothetical protein
CNJMLFKL_00703	CDS	1113				hypothetical protein
CNJMLFKL_00704	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
CNJMLFKL_00705	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CNJMLFKL_00706	CDS	615				hypothetical protein
CNJMLFKL_00707	CDS	513				hypothetical protein
CNJMLFKL_00708	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
CNJMLFKL_00709	CDS	543				hypothetical protein
CNJMLFKL_00710	CDS	954				hypothetical protein
CNJMLFKL_00711	CDS	675				hypothetical protein
CNJMLFKL_00712	CDS	639				hypothetical protein
CNJMLFKL_00713	CDS	909				hypothetical protein
CNJMLFKL_00714	CDS	1020				hypothetical protein
CNJMLFKL_00715	CDS	1464				hypothetical protein
CNJMLFKL_00716	CDS	1647				hypothetical protein
CNJMLFKL_00717	CDS	708				hypothetical protein
CNJMLFKL_00718	CDS	2214	phsA_1	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
CNJMLFKL_00719	CDS	537	ttrB_1		COG0437	Tetrathionate reductase subunit B
CNJMLFKL_00720	CDS	867				hypothetical protein
CNJMLFKL_00721	CDS	1524				hypothetical protein
CNJMLFKL_00722	CDS	1545				hypothetical protein
CNJMLFKL_00723	CDS	534	rnjA	3.1.-.-	COG0595	Ribonuclease J1
CNJMLFKL_00724	CDS	2577				hypothetical protein
CNJMLFKL_00725	CDS	1164				hypothetical protein
CNJMLFKL_00726	CDS	498				hypothetical protein
CNJMLFKL_00727	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CNJMLFKL_00728	CDS	1179	cinA			Putative competence-damage inducible protein
CNJMLFKL_00729	CDS	1056	recA		COG0468	Protein RecA
CNJMLFKL_00730	CDS	708	recX			Regulatory protein RecX
CNJMLFKL_00731	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
CNJMLFKL_00732	CDS	1086	mutL			DNA mismatch repair protein MutL
CNJMLFKL_00733	CDS	333				hypothetical protein
CNJMLFKL_00734	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
CNJMLFKL_00735	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CNJMLFKL_00736	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CNJMLFKL_00737	CDS	1323	hflX		COG2262	GTPase HflX
CNJMLFKL_00738	CDS	639	lexA	3.4.21.88	COG1974	LexA repressor
CNJMLFKL_00739	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
CNJMLFKL_00740	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
CNJMLFKL_00741	CDS	510				hypothetical protein
CNJMLFKL_00742	CDS	600				hypothetical protein
CNJMLFKL_00743	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
CNJMLFKL_00744	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CNJMLFKL_00745	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
CNJMLFKL_00746	CDS	444				hypothetical protein
CNJMLFKL_00747	CDS	594				hypothetical protein
CNJMLFKL_00748	CDS	1725				hypothetical protein
CNJMLFKL_00749	CDS	444				hypothetical protein
CNJMLFKL_00750	CDS	1515				hypothetical protein
CNJMLFKL_00751	CDS	432				hypothetical protein
CNJMLFKL_00752	CDS	1308	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
CNJMLFKL_00753	CDS	1893				hypothetical protein
CNJMLFKL_00754	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
CNJMLFKL_00755	CDS	366	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CNJMLFKL_00756	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
CNJMLFKL_00757	CDS	663				hypothetical protein
CNJMLFKL_00758	CDS	447				hypothetical protein
CNJMLFKL_00759	CDS	1020	yicL		COG0697	putative inner membrane transporter YicL
CNJMLFKL_00760	CDS	3876	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CNJMLFKL_00761	CDS	663	nth_1	4.2.99.18	COG0177	Endonuclease III
CNJMLFKL_00762	CDS	1041				hypothetical protein
CNJMLFKL_00763	CDS	183				hypothetical protein
CNJMLFKL_00764	CDS	1281	moaA_1			GTP 3',8-cyclase
