locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGMNGFHD_00384	CDS	363				hypothetical protein
OGMNGFHD_00385	tRNA	91				tRNA-Ser(gct)
OGMNGFHD_00386	CDS	1428				hypothetical protein
OGMNGFHD_00387	CDS	1578	ifcA_4	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
OGMNGFHD_00388	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
OGMNGFHD_00389	CDS	909	resA			Thiol-disulfide oxidoreductase ResA
OGMNGFHD_00390	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
OGMNGFHD_00391	CDS	1251	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
OGMNGFHD_00392	CDS	1410				hypothetical protein
OGMNGFHD_00393	CDS	711	regX3_1		COG0745	Sensory transduction protein regX3
OGMNGFHD_00394	CDS	1563	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
OGMNGFHD_00395	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OGMNGFHD_00396	CDS	732				hypothetical protein
OGMNGFHD_00397	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
OGMNGFHD_00398	CDS	921	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
OGMNGFHD_00399	CDS	132				hypothetical protein
OGMNGFHD_00400	CDS	1521	trkH_1		COG0168	Trk system potassium uptake protein TrkH
OGMNGFHD_00401	CDS	858				hypothetical protein
OGMNGFHD_00402	CDS	1017	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
OGMNGFHD_00403	CDS	933				hypothetical protein
OGMNGFHD_00404	CDS	1074	feoB		COG0370	Fe(2+) transporter FeoB
OGMNGFHD_00405	CDS	303				hypothetical protein
OGMNGFHD_00406	CDS	381	mntR		COG1321	Transcriptional regulator MntR
OGMNGFHD_00407	CDS	939				hypothetical protein
OGMNGFHD_00408	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
OGMNGFHD_00409	tRNA	83				tRNA-Leu(taa)
OGMNGFHD_00410	CDS	672				hypothetical protein
OGMNGFHD_00411	CDS	1716	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
OGMNGFHD_00412	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
OGMNGFHD_00413	CDS	2481	dmsA_6	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
OGMNGFHD_00414	CDS	663	ttrB_3		COG0437	Tetrathionate reductase subunit B
OGMNGFHD_00415	CDS	735				hypothetical protein
OGMNGFHD_00416	CDS	720	msrQ_2			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
OGMNGFHD_00417	CDS	357				hypothetical protein
OGMNGFHD_00418	CDS	306				hypothetical protein
OGMNGFHD_00419	CDS	1056	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
OGMNGFHD_00420	CDS	903				hypothetical protein
OGMNGFHD_00421	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
OGMNGFHD_00422	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
OGMNGFHD_00423	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
OGMNGFHD_00424	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OGMNGFHD_00425	CDS	234				hypothetical protein
OGMNGFHD_00426	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
OGMNGFHD_00427	CDS	2106				hypothetical protein
OGMNGFHD_00428	CDS	1629				hypothetical protein
OGMNGFHD_00429	CDS	1419				hypothetical protein
OGMNGFHD_00430	CDS	522	rplJ		COG0244	50S ribosomal protein L10
OGMNGFHD_00431	CDS	378	rplL			50S ribosomal protein L7/L12
OGMNGFHD_00432	CDS	918				hypothetical protein
OGMNGFHD_00433	CDS	1251				hypothetical protein
OGMNGFHD_00434	CDS	399	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
OGMNGFHD_00435	tRNA	76				tRNA-Arg(cct)
OGMNGFHD_00436	CDS	3129				hypothetical protein
OGMNGFHD_00437	CDS	951				hypothetical protein
OGMNGFHD_00438	CDS	2970	dinG	3.1.-.-		3'-5' exonuclease DinG
OGMNGFHD_00439	CDS	639				hypothetical protein
OGMNGFHD_00440	CDS	1137	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
OGMNGFHD_00441	CDS	924	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
OGMNGFHD_00442	CDS	1059	noc			Nucleoid occlusion protein
OGMNGFHD_00443	CDS	996				Iron-sulfur cluster carrier protein
OGMNGFHD_00444	CDS	675	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
OGMNGFHD_00445	CDS	588				hypothetical protein
OGMNGFHD_00446	CDS	777	yidC			Membrane protein insertase YidC
OGMNGFHD_00447	CDS	1629	dnaA			Chromosomal replication initiator protein DnaA
OGMNGFHD_00448	CDS	1134				hypothetical protein
OGMNGFHD_00449	CDS	1101	dnaN		COG0592	Beta sliding clamp
OGMNGFHD_00450	CDS	1107	recF		COG1195	DNA replication and repair protein RecF
OGMNGFHD_00451	CDS	1944	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
OGMNGFHD_00452	CDS	2841	gyrA_1	5.6.2.2	COG0188	DNA gyrase subunit A
OGMNGFHD_00453	CDS	114				hypothetical protein
OGMNGFHD_00454	CDS	513			COG1259	putative protein
OGMNGFHD_00455	tRNA	77				tRNA-Ile(gat)
OGMNGFHD_00456	tRNA	76				tRNA-Ala(tgc)
OGMNGFHD_00457	CDS	1173				hypothetical protein
OGMNGFHD_00458	CDS	1626				hypothetical protein
OGMNGFHD_00459	CDS	1149				TelA-like protein
OGMNGFHD_00460	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
OGMNGFHD_00461	CDS	1221	mltG	4.2.2.-		Endolytic murein transglycosylase
OGMNGFHD_00462	CDS	633				hypothetical protein
OGMNGFHD_00463	CDS	930	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
OGMNGFHD_00464	CDS	1440	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
OGMNGFHD_00465	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
OGMNGFHD_00466	CDS	537	aroK_2	2.7.1.71	COG0703	Shikimate kinase
OGMNGFHD_00467	CDS	1116	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
OGMNGFHD_00468	CDS	450	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OGMNGFHD_00469	CDS	1146		3.4.11.-	COG0006	Aminopeptidase
OGMNGFHD_00470	CDS	951				hypothetical protein
OGMNGFHD_00471	CDS	744				hypothetical protein
OGMNGFHD_00472	CDS	594	dmsD_3		COG3381	Tat proofreading chaperone DmsD
OGMNGFHD_00473	CDS	627	dmsB_6		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
OGMNGFHD_00474	CDS	2484	ynfF_1	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
OGMNGFHD_00475	CDS	1521				hypothetical protein
OGMNGFHD_00476	CDS	564	efp		COG0231	Elongation factor P
OGMNGFHD_00477	CDS	873	degV		COG1307	Protein DegV
OGMNGFHD_00478	CDS	1500				hypothetical protein
OGMNGFHD_00479	CDS	1725				hypothetical protein
OGMNGFHD_00480	CDS	606				hypothetical protein
OGMNGFHD_00481	CDS	702				hypothetical protein
OGMNGFHD_00482	CDS	1383				hypothetical protein
OGMNGFHD_00483	CDS	594				hypothetical protein
OGMNGFHD_00484	CDS	1743				hypothetical protein
OGMNGFHD_00485	CDS	1674				hypothetical protein
OGMNGFHD_00486	CDS	450				hypothetical protein
OGMNGFHD_00487	CDS	186				hypothetical protein
OGMNGFHD_00488	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
OGMNGFHD_00489	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
OGMNGFHD_00490	CDS	246				hypothetical protein
OGMNGFHD_00491	CDS	723				hypothetical protein
OGMNGFHD_00492	CDS	1506				hypothetical protein
OGMNGFHD_00493	CDS	1287	purF_2	2.4.2.14		Amidophosphoribosyltransferase
OGMNGFHD_00494	CDS	129				hypothetical protein
OGMNGFHD_00495	CDS	309				hypothetical protein
OGMNGFHD_00496	CDS	867	zupT_1		COG0428	Zinc transporter ZupT
OGMNGFHD_00497	CDS	486	sigV		COG1595	RNA polymerase sigma factor SigV
OGMNGFHD_00498	CDS	903				hypothetical protein
OGMNGFHD_00499	CDS	435	rplM		COG0102	50S ribosomal protein L13
OGMNGFHD_00500	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OGMNGFHD_00501	CDS	1494				hypothetical protein
OGMNGFHD_00502	CDS	1662				hypothetical protein
OGMNGFHD_00503	CDS	810				hypothetical protein
OGMNGFHD_00504	CDS	291				hypothetical protein
OGMNGFHD_00505	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
OGMNGFHD_00506	CDS	1254	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
OGMNGFHD_00507	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
OGMNGFHD_00508	CDS	1362				hypothetical protein
OGMNGFHD_00509	CDS	2094	glnA_1	6.3.1.2		Glutamine synthetase
OGMNGFHD_00510	CDS	192				hypothetical protein
OGMNGFHD_00511	CDS	630				hypothetical protein
OGMNGFHD_00512	CDS	1830	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
OGMNGFHD_00513	CDS	1734		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OGMNGFHD_00514	CDS	1728				hypothetical protein
OGMNGFHD_00515	CDS	1461				hypothetical protein
OGMNGFHD_00516	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OGMNGFHD_00517	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
OGMNGFHD_00518	CDS	990				hypothetical protein
OGMNGFHD_00519	CDS	585	engB		COG0218	putative GTP-binding protein EngB
OGMNGFHD_00520	CDS	234				hypothetical protein
OGMNGFHD_00521	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
OGMNGFHD_00522	CDS	2751	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
OGMNGFHD_00523	CDS	696				hypothetical protein
OGMNGFHD_00524	CDS	846				hypothetical protein
OGMNGFHD_00525	CDS	441				hypothetical protein
OGMNGFHD_00526	CDS	639	betI			HTH-type transcriptional regulator BetI
OGMNGFHD_00527	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
OGMNGFHD_00528	CDS	1455	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
OGMNGFHD_00529	CDS	672	regX3_2		COG0745	Sensory transduction protein regX3
OGMNGFHD_00530	CDS	1050	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
OGMNGFHD_00531	CDS	771	coaX_1	2.7.1.33	COG1521	Type III pantothenate kinase
OGMNGFHD_00532	CDS	696	regX3_3		COG0745	Sensory transduction protein regX3
OGMNGFHD_00533	CDS	621	bioY		COG1268	Biotin transporter BioY
OGMNGFHD_00534	CDS	1539	mepA_1		COG0534	Multidrug export protein MepA
OGMNGFHD_00535	CDS	846	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
OGMNGFHD_00536	CDS	1314				hypothetical protein
OGMNGFHD_00537	CDS	2349	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
OGMNGFHD_00538	CDS	549	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
OGMNGFHD_00539	CDS	741		3.6.1.9		dTTP/UTP pyrophosphatase
OGMNGFHD_00540	CDS	1125	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
OGMNGFHD_00541	CDS	1542	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
OGMNGFHD_00542	CDS	372				hypothetical protein
OGMNGFHD_00543	CDS	3195	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OGMNGFHD_00544	CDS	516	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
OGMNGFHD_00545	tRNA	92				tRNA-Pro(cgg)
OGMNGFHD_00546	CDS	741				hypothetical protein
OGMNGFHD_00547	CDS	837	nfo	3.1.21.2	COG0648	putative endonuclease 4
OGMNGFHD_00548	CDS	945				hypothetical protein
OGMNGFHD_00549	CDS	1128				hypothetical protein
OGMNGFHD_00550	CDS	309	trxA_2		COG0526	Thioredoxin 1
OGMNGFHD_00551	CDS	363	ydhW			putative protein YdhW
OGMNGFHD_00552	CDS	2160	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
OGMNGFHD_00553	CDS	744	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
OGMNGFHD_00554	CDS	2205	phsA_2	1.8.5.5	COG0243	Thiosulfate reductase molybdopterin-containing subunit PhsA
OGMNGFHD_00555	CDS	543	phsB_1		COG0437	Thiosulfate reductase electron transfer subunit PhsB
OGMNGFHD_00556	CDS	900				hypothetical protein
OGMNGFHD_00557	CDS	894				hypothetical protein
OGMNGFHD_00558	CDS	651				hypothetical protein
OGMNGFHD_00559	CDS	270				hypothetical protein
OGMNGFHD_00560	CDS	177				hypothetical protein
OGMNGFHD_00561	CDS	1734				hypothetical protein
OGMNGFHD_00562	CDS	6330				hypothetical protein
OGMNGFHD_00563	CDS	1638				hypothetical protein
OGMNGFHD_00564	CDS	639	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
OGMNGFHD_00565	CDS	930	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
OGMNGFHD_00566	CDS	1863				hypothetical protein
OGMNGFHD_00567	CDS	381				hypothetical protein
OGMNGFHD_00568	CDS	333				hypothetical protein
OGMNGFHD_00569	CDS	456				hypothetical protein
OGMNGFHD_00570	CDS	3690				hypothetical protein
OGMNGFHD_00571	CDS	1068				hypothetical protein
OGMNGFHD_00572	CDS	372				hypothetical protein
OGMNGFHD_00573	CDS	504				hypothetical protein
OGMNGFHD_00574	CDS	396				hypothetical protein
OGMNGFHD_00575	CDS	213				hypothetical protein
OGMNGFHD_00576	CDS	1062				hypothetical protein
OGMNGFHD_00577	CDS	876				hypothetical protein
OGMNGFHD_00578	CDS	318				hypothetical protein
OGMNGFHD_00579	CDS	597	recR		COG0353	Recombination protein RecR
OGMNGFHD_00580	CDS	309			COG0718	Nucleoid-associated protein
OGMNGFHD_00581	CDS	2364				hypothetical protein
OGMNGFHD_00582	CDS	831				hypothetical protein
OGMNGFHD_00583	CDS	1656				hypothetical protein
OGMNGFHD_00584	CDS	1038				hypothetical protein
OGMNGFHD_00585	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
OGMNGFHD_00586	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
OGMNGFHD_00587	CDS	603				hypothetical protein
OGMNGFHD_00588	CDS	2211	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
OGMNGFHD_00589	CDS	1017	aes_2	3.1.1.-		Acetyl esterase
OGMNGFHD_00590	CDS	1860				hypothetical protein
OGMNGFHD_00591	CDS	768	ecfT_2		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
OGMNGFHD_00592	CDS	855	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
OGMNGFHD_00593	CDS	840	ecfA1_1	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
OGMNGFHD_00594	CDS	609				hypothetical protein
OGMNGFHD_00595	CDS	786				hypothetical protein
OGMNGFHD_00596	CDS	1071	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
OGMNGFHD_00597	CDS	1476	potE_1			Putrescine transporter PotE
OGMNGFHD_00598	CDS	1125	aguA_1	3.5.3.12	COG2957	Putative agmatine deiminase
OGMNGFHD_00599	CDS	801	aroF	2.5.1.54	COG2876	Phospho-2-dehydro-3-deoxyheptonate aldolase
OGMNGFHD_00600	CDS	282				hypothetical protein
OGMNGFHD_00601	CDS	564				hypothetical protein
OGMNGFHD_00602	CDS	360				hypothetical protein
OGMNGFHD_00603	CDS	219				hypothetical protein
OGMNGFHD_00604	CDS	618	soeB_1		COG0437	Sulfite dehydrogenase subunit B
OGMNGFHD_00605	CDS	2268	pcrA_1	1.97.1.-	COG0243	Perchlorate reductase subunit alpha
OGMNGFHD_00606	CDS	1158				hypothetical protein
OGMNGFHD_00607	CDS	933				hypothetical protein
OGMNGFHD_00608	CDS	462				hypothetical protein
OGMNGFHD_00609	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
OGMNGFHD_00610	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OGMNGFHD_00611	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OGMNGFHD_00612	CDS	1323	hflX		COG2262	GTPase HflX
OGMNGFHD_00613	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
OGMNGFHD_00614	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
OGMNGFHD_00615	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
OGMNGFHD_00616	CDS	510				hypothetical protein
OGMNGFHD_00617	CDS	600				hypothetical protein
OGMNGFHD_00618	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
OGMNGFHD_00619	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OGMNGFHD_00620	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
OGMNGFHD_00621	CDS	444				hypothetical protein
OGMNGFHD_00622	CDS	594				hypothetical protein
OGMNGFHD_00623	CDS	1725				hypothetical protein
OGMNGFHD_00624	CDS	444				hypothetical protein
OGMNGFHD_00625	CDS	1515				hypothetical protein
OGMNGFHD_00626	CDS	432				hypothetical protein
OGMNGFHD_00627	CDS	1308	paaK_2	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
OGMNGFHD_00628	CDS	1893				hypothetical protein
OGMNGFHD_00629	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
OGMNGFHD_00630	CDS	366	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
OGMNGFHD_00631	CDS	1089	hycE		COG3261	Formate hydrogenlyase subunit 5
OGMNGFHD_00632	CDS	690				hypothetical protein
OGMNGFHD_00633	CDS	327	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
OGMNGFHD_00634	CDS	1131				hypothetical protein
OGMNGFHD_00635	CDS	1590				hypothetical protein
OGMNGFHD_00636	CDS	1101				hypothetical protein
OGMNGFHD_00637	CDS	672				hypothetical protein
OGMNGFHD_00638	CDS	1344				hypothetical protein
OGMNGFHD_00639	CDS	1467		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
OGMNGFHD_00640	CDS	210				hypothetical protein
OGMNGFHD_00641	CDS	1476	alsT_2		COG1115	Amino-acid carrier protein AlsT
OGMNGFHD_00642	CDS	981				hypothetical protein
OGMNGFHD_00643	CDS	276				hypothetical protein
OGMNGFHD_00644	CDS	3339	rapA	3.6.4.-		RNA polymerase-associated protein RapA
OGMNGFHD_00645	CDS	477				hypothetical protein
OGMNGFHD_00646	CDS	279	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
OGMNGFHD_00647	CDS	1428				hypothetical protein
OGMNGFHD_00648	CDS	2184	helD	3.6.4.12	COG3973	DNA helicase IV
OGMNGFHD_00649	CDS	420	def_1	3.5.1.88		Peptide deformylase
OGMNGFHD_00650	CDS	993				hypothetical protein
OGMNGFHD_00651	CDS	300	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OGMNGFHD_00652	CDS	1002				hypothetical protein
OGMNGFHD_00653	CDS	732	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
OGMNGFHD_00654	CDS	852	senX3	2.7.13.3		Signal-transduction histidine kinase senX3
OGMNGFHD_00655	CDS	561	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
OGMNGFHD_00656	CDS	900				hypothetical protein
OGMNGFHD_00657	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
OGMNGFHD_00658	CDS	2784	ftsI_1	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
OGMNGFHD_00659	CDS	1317				hypothetical protein
OGMNGFHD_00660	CDS	414	fhaB		COG1716	FHA domain-containing protein FhaB
OGMNGFHD_00661	CDS	837				hypothetical protein
OGMNGFHD_00662	CDS	1653	ubiB	2.7.-.-		protein kinase UbiB
OGMNGFHD_00663	CDS	1200				hypothetical protein
OGMNGFHD_00664	CDS	471				hypothetical protein
OGMNGFHD_00665	CDS	1167				hypothetical protein
OGMNGFHD_00666	CDS	684	ydjF		COG1842	Phage shock protein A 
OGMNGFHD_00667	CDS	411				hypothetical protein
OGMNGFHD_00668	CDS	606				hypothetical protein
OGMNGFHD_00669	CDS	822	glnQ_1		COG1126	Glutamine transport ATP-binding protein GlnQ
OGMNGFHD_00670	CDS	129				hypothetical protein
OGMNGFHD_00671	CDS	798	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
OGMNGFHD_00672	CDS	897	fliY_2		COG0834	L-cystine-binding protein FliY
OGMNGFHD_00673	CDS	288				hypothetical protein
OGMNGFHD_00674	CDS	321				hypothetical protein
OGMNGFHD_00675	CDS	231				hypothetical protein
OGMNGFHD_00676	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
OGMNGFHD_00677	CDS	564	frr		COG0233	Ribosome-recycling factor
OGMNGFHD_00678	CDS	780	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
OGMNGFHD_00679	CDS	1029				hypothetical protein
OGMNGFHD_00680	CDS	1263	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
OGMNGFHD_00681	CDS	3819				hypothetical protein
OGMNGFHD_00682	CDS	1113				hypothetical protein
OGMNGFHD_00683	CDS	1071	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
OGMNGFHD_00684	CDS	1761	proS	6.1.1.15	COG0442	Proline--tRNA ligase
OGMNGFHD_00685	CDS	615				hypothetical protein
OGMNGFHD_00686	CDS	519				hypothetical protein
OGMNGFHD_00687	CDS	1182				hypothetical protein
OGMNGFHD_00688	CDS	753		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
OGMNGFHD_00689	CDS	543				hypothetical protein
OGMNGFHD_00690	CDS	1020				hypothetical protein
OGMNGFHD_00691	CDS	675				hypothetical protein
OGMNGFHD_00692	CDS	639				hypothetical protein
OGMNGFHD_00693	CDS	108				hypothetical protein
OGMNGFHD_00694	CDS	702			COG1136	putative ABC transporter ATP-binding protein
OGMNGFHD_00695	CDS	3273	smc_2			Chromosome partition protein Smc
OGMNGFHD_00696	CDS	549				hypothetical protein
OGMNGFHD_00697	CDS	1923				hypothetical protein
OGMNGFHD_00698	CDS	696	frdB_1	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
OGMNGFHD_00699	CDS	558				hypothetical protein
OGMNGFHD_00700	CDS	1608				hypothetical protein
OGMNGFHD_00701	CDS	576				hypothetical protein
OGMNGFHD_00702	CDS	1356	tig_1	5.2.1.8	COG0544	Trigger factor
OGMNGFHD_00703	CDS	2097				hypothetical protein
OGMNGFHD_00704	CDS	861	slyA			Transcriptional regulator SlyA
OGMNGFHD_00705	CDS	1848				hypothetical protein
OGMNGFHD_00706	CDS	693	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
OGMNGFHD_00707	CDS	606				hypothetical protein
OGMNGFHD_00708	CDS	831	rplB			50S ribosomal protein L2
OGMNGFHD_00709	CDS	273	rpsS			30S ribosomal protein S19
OGMNGFHD_00710	CDS	342	rplV		COG0091	50S ribosomal protein L22
OGMNGFHD_00711	CDS	714	rpsC		COG0092	30S ribosomal protein S3
OGMNGFHD_00712	CDS	288	groS		COG0234	10 kDa chaperonin
OGMNGFHD_00713	CDS	702	vraR			Response regulator protein VraR
OGMNGFHD_00714	CDS	1236				hypothetical protein
OGMNGFHD_00715	CDS	960	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
OGMNGFHD_00716	CDS	357	hypA			Hydrogenase maturation factor HypA
OGMNGFHD_00717	CDS	783	tatC		COG0805	Sec-independent protein translocase protein TatC
OGMNGFHD_00718	CDS	693	tatB			Sec-independent protein translocase protein TatB
OGMNGFHD_00719	CDS	213				hypothetical protein
OGMNGFHD_00720	CDS	1362	triA	3.5.4.45		Melamine deaminase
OGMNGFHD_00721	CDS	744	menG	2.1.1.163		Demethylmenaquinone methyltransferase
OGMNGFHD_00722	CDS	951				hypothetical protein
OGMNGFHD_00723	CDS	792	torD_2			Chaperone protein TorD
OGMNGFHD_00724	CDS	510	proX		COG3760	Prolyl-tRNA editing protein ProX
OGMNGFHD_00725	CDS	441				hypothetical protein
OGMNGFHD_00726	CDS	402				hypothetical protein
OGMNGFHD_00727	CDS	1290	qrcD			Menaquinone reductase, integral membrane subunit
OGMNGFHD_00728	CDS	2454	ddhA	1.8.2.4		Dimethylsulfide dehydrogenase subunit alpha
OGMNGFHD_00729	CDS	132				hypothetical protein
OGMNGFHD_00730	CDS	132				hypothetical protein
OGMNGFHD_00731	CDS	828				hypothetical protein
OGMNGFHD_00732	CDS	543				hypothetical protein
OGMNGFHD_00733	CDS	1086				hypothetical protein
OGMNGFHD_00734	CDS	720	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
OGMNGFHD_00735	CDS	849			COG2239	Magnesium transporter MgtE
OGMNGFHD_00736	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
OGMNGFHD_00737	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
OGMNGFHD_00738	CDS	1647				hypothetical protein
OGMNGFHD_00739	CDS	1581	opuE_2		COG0591	Osmoregulated proline transporter OpuE
OGMNGFHD_00740	CDS	249				hypothetical protein
OGMNGFHD_00741	CDS	1032	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OGMNGFHD_00742	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
OGMNGFHD_00743	CDS	1308	menF	5.4.4.2		Isochorismate synthase MenF
OGMNGFHD_00744	CDS	153				hypothetical protein
OGMNGFHD_00745	CDS	1635	ifcA_5	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
OGMNGFHD_00746	CDS	1509				hypothetical protein
OGMNGFHD_00747	CDS	498				hypothetical protein
OGMNGFHD_00748	CDS	1635				hypothetical protein
OGMNGFHD_00749	CDS	1461				hypothetical protein
OGMNGFHD_00750	CDS	852				hypothetical protein
OGMNGFHD_00751	CDS	903				hypothetical protein
OGMNGFHD_00752	CDS	321				hypothetical protein
OGMNGFHD_00753	CDS	2553				hypothetical protein
OGMNGFHD_00754	CDS	714				hypothetical protein
OGMNGFHD_00755	CDS	2691				hypothetical protein
OGMNGFHD_00756	CDS	657				hypothetical protein
