locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPNHADCD_00392	CDS	237				hypothetical protein
HPNHADCD_00393	CDS	357				hypothetical protein
HPNHADCD_00394	CDS	864	torD_4			Chaperone protein TorD
HPNHADCD_00395	CDS	576	dmsB_4		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
HPNHADCD_00396	CDS	2397	ynfE_1	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
HPNHADCD_00397	CDS	399	dmsA_2	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
HPNHADCD_00398	CDS	912	hdfR_1			HTH-type transcriptional regulator HdfR
HPNHADCD_00399	CDS	1146				hypothetical protein
HPNHADCD_00400	CDS	1818	ade	3.5.4.2	COG1001	Adenine deaminase
HPNHADCD_00401	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
HPNHADCD_00402	CDS	945	pyrG_1	6.3.4.2		CTP synthase
HPNHADCD_00403	CDS	786	sfsA			Sugar fermentation stimulation protein A
HPNHADCD_00404	CDS	1350	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
HPNHADCD_00405	tRNA	74				tRNA-Ser(gga)
HPNHADCD_00406	CDS	2688				hypothetical protein
HPNHADCD_00407	CDS	672				hypothetical protein
HPNHADCD_00408	CDS	927				hypothetical protein
HPNHADCD_00409	CDS	210				hypothetical protein
HPNHADCD_00410	CDS	1476	alsT_2		COG1115	Amino-acid carrier protein AlsT
HPNHADCD_00411	CDS	3492				hypothetical protein
HPNHADCD_00412	CDS	471				hypothetical protein
HPNHADCD_00413	CDS	1785		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
HPNHADCD_00414	CDS	2361	helD	3.6.4.12	COG3973	DNA helicase IV
HPNHADCD_00415	CDS	420	def_1	3.5.1.88		Peptide deformylase
HPNHADCD_00416	CDS	993				hypothetical protein
HPNHADCD_00417	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
HPNHADCD_00418	CDS	1263	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
HPNHADCD_00419	CDS	2316	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
HPNHADCD_00420	CDS	456				hypothetical protein
HPNHADCD_00421	CDS	471	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
HPNHADCD_00422	CDS	318				hypothetical protein
HPNHADCD_00423	CDS	234				hypothetical protein
HPNHADCD_00424	CDS	681	hypB			Hydrogenase maturation factor HypB
HPNHADCD_00425	CDS	549				hypothetical protein
HPNHADCD_00426	CDS	456				hypothetical protein
HPNHADCD_00427	CDS	1197	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
HPNHADCD_00428	CDS	1128				hypothetical protein
HPNHADCD_00429	CDS	489				hypothetical protein
HPNHADCD_00430	CDS	399				hypothetical protein
HPNHADCD_00431	CDS	1272				hypothetical protein
HPNHADCD_00432	CDS	879				hypothetical protein
HPNHADCD_00433	CDS	381	crcB			Putative fluoride ion transporter CrcB
HPNHADCD_00434	CDS	666				hypothetical protein
HPNHADCD_00435	CDS	1101				hypothetical protein
HPNHADCD_00436	CDS	843				hypothetical protein
HPNHADCD_00437	CDS	849		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
HPNHADCD_00438	CDS	753				hypothetical protein
HPNHADCD_00439	CDS	1176				hypothetical protein
HPNHADCD_00440	CDS	336				hypothetical protein
HPNHADCD_00441	CDS	1275	hipA_1	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
HPNHADCD_00442	CDS	756	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HPNHADCD_00443	CDS	756	torD_5			Chaperone protein TorD
HPNHADCD_00444	CDS	615	soeB_3		COG0437	Sulfite dehydrogenase subunit B
HPNHADCD_00445	CDS	2739	napA_3	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00446	CDS	648				hypothetical protein
HPNHADCD_00447	CDS	1527				hypothetical protein
HPNHADCD_00448	CDS	1587				hypothetical protein
HPNHADCD_00449	CDS	1713				hypothetical protein
HPNHADCD_00450	CDS	453				hypothetical protein
HPNHADCD_00451	CDS	753	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
HPNHADCD_00452	CDS	1485				hypothetical protein
HPNHADCD_00453	CDS	1848	urdA_1	1.3.99.33	COG1053	Urocanate reductase
HPNHADCD_00454	CDS	1698	cdr	1.8.1.14		Coenzyme A disulfide reductase
HPNHADCD_00455	CDS	795	zupT_1		COG0428	Zinc transporter ZupT
HPNHADCD_00456	CDS	222				hypothetical protein
HPNHADCD_00457	CDS	1044				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HPNHADCD_00458	CDS	651				hypothetical protein
HPNHADCD_00459	CDS	1911	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
HPNHADCD_00460	CDS	1602				hypothetical protein
HPNHADCD_00461	CDS	528	apt	2.4.2.7		Adenine phosphoribosyltransferase
HPNHADCD_00462	CDS	348	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HPNHADCD_00463	CDS	354				hypothetical protein
HPNHADCD_00464	CDS	1521	asD_1	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
HPNHADCD_00465	CDS	189	asD_2	2.6.1.1		Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase
HPNHADCD_00466	CDS	1302				hypothetical protein
HPNHADCD_00467	CDS	171				hypothetical protein
HPNHADCD_00468	CDS	1494				hypothetical protein
HPNHADCD_00469	CDS	1623	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPNHADCD_00470	CDS	300				hypothetical protein
HPNHADCD_00471	CDS	975	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
HPNHADCD_00472	CDS	966	arcC1_1	2.7.2.2		Carbamate kinase 1
HPNHADCD_00473	CDS	645				hypothetical protein
HPNHADCD_00474	CDS	441	elaA		COG2153	Protein ElaA
HPNHADCD_00475	CDS	216				hypothetical protein
HPNHADCD_00476	CDS	564				hypothetical protein
HPNHADCD_00477	CDS	2085				hypothetical protein
HPNHADCD_00478	CDS	1161				IS256 family transposase ISCce2
HPNHADCD_00479	CDS	822	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
HPNHADCD_00480	CDS	975	rhaR_1			HTH-type transcriptional activator RhaR
HPNHADCD_00481	CDS	354				hypothetical protein
HPNHADCD_00482	CDS	609	ngr		COG1592	Nigerythrin
HPNHADCD_00483	CDS	1431	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
HPNHADCD_00484	CDS	957	arcC1_2	2.7.2.2		Carbamate kinase 1
HPNHADCD_00485	CDS	828				hypothetical protein
HPNHADCD_00486	CDS	291				hypothetical protein
HPNHADCD_00487	CDS	933	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HPNHADCD_00488	CDS	1326				hypothetical protein
HPNHADCD_00489	CDS	780	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
HPNHADCD_00490	CDS	633				hypothetical protein
HPNHADCD_00491	CDS	432				hypothetical protein
HPNHADCD_00492	CDS	1230				hypothetical protein
HPNHADCD_00493	CDS	1347	pyrP_3			Uracil permease
HPNHADCD_00494	CDS	1332				Uracil permease
HPNHADCD_00495	CDS	924	torD_6			Chaperone protein TorD
HPNHADCD_00496	CDS	861				hypothetical protein
HPNHADCD_00497	CDS	591	soeB_4		COG0437	Sulfite dehydrogenase subunit B
HPNHADCD_00498	CDS	2859	napA_4	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00499	CDS	681				hypothetical protein
HPNHADCD_00500	CDS	1440				hypothetical protein
HPNHADCD_00501	CDS	1524				hypothetical protein
HPNHADCD_00502	CDS	666	napG_3		COG1145	Ferredoxin-type protein NapG
HPNHADCD_00503	CDS	993				hypothetical protein
HPNHADCD_00504	CDS	738				hypothetical protein
HPNHADCD_00505	CDS	2889	napA_5	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00506	CDS	588	soeB_5		COG0437	Sulfite dehydrogenase subunit B
HPNHADCD_00507	CDS	870				hypothetical protein
HPNHADCD_00508	CDS	681	torD_7			Chaperone protein TorD
HPNHADCD_00509	CDS	921		3.5.5.7	COG0388	Nitrilase
HPNHADCD_00510	CDS	627				hypothetical protein
HPNHADCD_00511	CDS	204				Uracil permease
HPNHADCD_00512	CDS	258				hypothetical protein
HPNHADCD_00513	CDS	801				hypothetical protein
HPNHADCD_00514	CDS	2160				hypothetical protein
HPNHADCD_00515	CDS	696				hypothetical protein
HPNHADCD_00516	CDS	1074				hypothetical protein
HPNHADCD_00517	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
HPNHADCD_00518	CDS	1620	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
HPNHADCD_00519	CDS	1200	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HPNHADCD_00520	CDS	1071				hypothetical protein
HPNHADCD_00521	CDS	690	napF_2			Ferredoxin-type protein NapF
HPNHADCD_00522	CDS	912				hypothetical protein
HPNHADCD_00523	CDS	660	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HPNHADCD_00524	CDS	3645	napA_6	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00525	CDS	954				hypothetical protein
HPNHADCD_00526	CDS	1953				hypothetical protein
HPNHADCD_00527	CDS	711	torD_8			Chaperone protein TorD
HPNHADCD_00528	CDS	837				hypothetical protein
HPNHADCD_00529	CDS	516				hypothetical protein
HPNHADCD_00530	CDS	1896				hypothetical protein
HPNHADCD_00531	CDS	525				hypothetical protein
HPNHADCD_00532	CDS	882	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
HPNHADCD_00533	CDS	1140				hypothetical protein
HPNHADCD_00534	CDS	936	bcrA_1			Bacitracin transport ATP-binding protein BcrA
HPNHADCD_00535	CDS	831	mprA		COG0745	Response regulator MprA
HPNHADCD_00536	CDS	2058				hypothetical protein
HPNHADCD_00537	CDS	1548				hypothetical protein
HPNHADCD_00538	CDS	2025				hypothetical protein
HPNHADCD_00539	CDS	2094	glnA_1	6.3.1.2		Glutamine synthetase
HPNHADCD_00540	CDS	1362				hypothetical protein
HPNHADCD_00541	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
HPNHADCD_00542	CDS	1323	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
HPNHADCD_00543	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
HPNHADCD_00544	CDS	291				hypothetical protein
HPNHADCD_00545	CDS	810				hypothetical protein
HPNHADCD_00546	CDS	1662				hypothetical protein
HPNHADCD_00547	CDS	1494				hypothetical protein
HPNHADCD_00548	CDS	393	rpsI		COG0103	30S ribosomal protein S9
HPNHADCD_00549	CDS	435	rplM		COG0102	50S ribosomal protein L13
HPNHADCD_00550	CDS	258				hypothetical protein
HPNHADCD_00551	CDS	372				hypothetical protein
HPNHADCD_00552	CDS	867	zupT_2		COG0428	Zinc transporter ZupT
HPNHADCD_00553	CDS	1425				hypothetical protein
HPNHADCD_00554	CDS	276				hypothetical protein
HPNHADCD_00555	CDS	297				hypothetical protein
HPNHADCD_00556	CDS	270				hypothetical protein
HPNHADCD_00557	CDS	402				hypothetical protein
HPNHADCD_00558	CDS	519	stoA		COG0526	Sporulation thiol-disulfide oxidoreductase A
HPNHADCD_00559	CDS	540				hypothetical protein
HPNHADCD_00560	CDS	225				hypothetical protein
HPNHADCD_00561	CDS	1287	purF_2	2.4.2.14		Amidophosphoribosyltransferase
HPNHADCD_00562	CDS	1506				hypothetical protein
HPNHADCD_00563	CDS	723				hypothetical protein
HPNHADCD_00564	CDS	204				hypothetical protein
HPNHADCD_00565	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
HPNHADCD_00566	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
HPNHADCD_00567	CDS	909				hypothetical protein
HPNHADCD_00568	CDS	615				hypothetical protein
HPNHADCD_00569	CDS	2958	napA_7	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00570	CDS	939	hdfR_2			HTH-type transcriptional regulator HdfR
HPNHADCD_00571	CDS	186				hypothetical protein
HPNHADCD_00572	CDS	450				hypothetical protein
HPNHADCD_00573	CDS	1641				hypothetical protein
HPNHADCD_00574	CDS	1743				hypothetical protein
HPNHADCD_00575	CDS	1563				hypothetical protein
HPNHADCD_00576	CDS	159				hypothetical protein
HPNHADCD_00577	CDS	249				hypothetical protein
HPNHADCD_00578	CDS	303	malT_3			HTH-type transcriptional regulator MalT
HPNHADCD_00579	CDS	429				hypothetical protein
HPNHADCD_00580	CDS	804	speE	2.5.1.16		Polyamine aminopropyltransferase
HPNHADCD_00581	CDS	312				hypothetical protein
HPNHADCD_00582	CDS	747				hypothetical protein
HPNHADCD_00583	CDS	1038				hypothetical protein
HPNHADCD_00584	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
HPNHADCD_00585	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HPNHADCD_00586	CDS	396				hypothetical protein
HPNHADCD_00587	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HPNHADCD_00588	CDS	501	albA	1.3.3.13		Albonoursin synthase
HPNHADCD_00589	CDS	1584				hypothetical protein
HPNHADCD_00590	CDS	1464				hypothetical protein
HPNHADCD_00591	tRNA	84				tRNA-Leu(caa)
HPNHADCD_00592	CDS	510				hypothetical protein
HPNHADCD_00593	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
HPNHADCD_00594	CDS	780				hypothetical protein
HPNHADCD_00595	CDS	819				hypothetical protein
HPNHADCD_00596	CDS	573				hypothetical protein
HPNHADCD_00597	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
HPNHADCD_00598	CDS	1437	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
HPNHADCD_00599	CDS	420				hypothetical protein
HPNHADCD_00600	CDS	873				hypothetical protein
HPNHADCD_00601	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HPNHADCD_00602	CDS	195				hypothetical protein
HPNHADCD_00603	CDS	2277	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
HPNHADCD_00604	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
HPNHADCD_00605	CDS	813				hypothetical protein
HPNHADCD_00606	CDS	1458				hypothetical protein
HPNHADCD_00607	CDS	888				hypothetical protein
HPNHADCD_00608	CDS	12117				hypothetical protein
HPNHADCD_00609	CDS	789				hypothetical protein
HPNHADCD_00610	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HPNHADCD_00611	CDS	1128	drdI	5.3.1.-		5-deoxyribose 1-phosphate isomerase
HPNHADCD_00612	CDS	2718	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
HPNHADCD_00613	CDS	1020				hypothetical protein
HPNHADCD_00614	CDS	912	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
HPNHADCD_00615	CDS	2088	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HPNHADCD_00616	CDS	1140				hypothetical protein
HPNHADCD_00617	CDS	615	lepB	3.4.21.89	COG0681	Signal peptidase I
HPNHADCD_00618	CDS	996	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
HPNHADCD_00619	CDS	525	rimM			Ribosome maturation factor RimM
HPNHADCD_00620	CDS	255				hypothetical protein
HPNHADCD_00621	CDS	246	rpsP		COG0228	30S ribosomal protein S16
HPNHADCD_00622	CDS	624	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
HPNHADCD_00623	CDS	993	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPNHADCD_00624	CDS	876	oppC		COG1173	Oligopeptide transport system permease protein OppC
HPNHADCD_00625	CDS	984	dppB		COG0601	Dipeptide transport system permease protein DppB
HPNHADCD_00626	CDS	1671				hypothetical protein
HPNHADCD_00627	CDS	1416	ffh		COG0541	Signal recognition particle protein
HPNHADCD_00628	CDS	1491	ftsY			Signal recognition particle receptor FtsY
HPNHADCD_00629	CDS	1380				hypothetical protein
HPNHADCD_00630	CDS	294				hypothetical protein
HPNHADCD_00631	CDS	609	soeB_6		COG0437	Sulfite dehydrogenase subunit B
HPNHADCD_00632	CDS	2742	napA_8	1.9.6.1		Periplasmic nitrate reductase
HPNHADCD_00633	CDS	933				hypothetical protein
HPNHADCD_00634	CDS	441	fadR			Fatty acid metabolism regulator protein
HPNHADCD_00635	CDS	951				hypothetical protein
HPNHADCD_00636	CDS	2001	rnr	3.1.13.1	COG0557	Ribonuclease R
HPNHADCD_00637	CDS	1314				hypothetical protein
HPNHADCD_00638	CDS	915	ftsX		COG2177	Cell division protein FtsX
HPNHADCD_00639	CDS	891	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPNHADCD_00640	CDS	978	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
HPNHADCD_00641	CDS	834	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
HPNHADCD_00642	CDS	1101	prfB			Peptide chain release factor 2
HPNHADCD_00643	CDS	2832	secA1		COG0653	Protein translocase subunit SecA 1
HPNHADCD_00644	CDS	1113				hypothetical protein
HPNHADCD_00645	CDS	1035	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
HPNHADCD_00646	CDS	1491	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
HPNHADCD_00647	CDS	2610				hypothetical protein
HPNHADCD_00648	CDS	456	rsfS			Ribosomal silencing factor RsfS
HPNHADCD_00649	CDS	639				hypothetical protein
HPNHADCD_00650	CDS	660	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
HPNHADCD_00651	CDS	1290	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HPNHADCD_00652	CDS	1134	proB	2.7.2.11		Glutamate 5-kinase
HPNHADCD_00653	CDS	1398	obg	3.6.5.-		GTPase Obg
HPNHADCD_00654	CDS	261	rpmA		COG0211	50S ribosomal protein L27
HPNHADCD_00655	CDS	321	rplU		COG0261	50S ribosomal protein L21
HPNHADCD_00656	CDS	1605				hypothetical protein
HPNHADCD_00657	CDS	1224	arcA_1	3.5.3.6	COG2235	Arginine deiminase
HPNHADCD_00658	CDS	966				hypothetical protein
HPNHADCD_00659	CDS	2628	polA	2.7.7.7	COG0258	DNA polymerase I
HPNHADCD_00660	CDS	675				hypothetical protein
HPNHADCD_00661	CDS	1344	glnA_2	6.3.1.2	COG0174	Glutamine synthetase
HPNHADCD_00662	CDS	483				hypothetical protein
HPNHADCD_00663	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
HPNHADCD_00664	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
HPNHADCD_00665	CDS	231				hypothetical protein
HPNHADCD_00666	CDS	291				hypothetical protein
HPNHADCD_00667	CDS	231	nfuA			Fe/S biogenesis protein NfuA
HPNHADCD_00668	CDS	1512				hypothetical protein
HPNHADCD_00669	CDS	1281	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
HPNHADCD_00670	CDS	861	tsf		COG0264	Elongation factor Ts
HPNHADCD_00671	CDS	825	rpsB		COG0052	30S ribosomal protein S2
HPNHADCD_00672	CDS	918				hypothetical protein
HPNHADCD_00673	CDS	2022				hypothetical protein
HPNHADCD_00674	CDS	1236				hypothetical protein
HPNHADCD_00675	CDS	2010	rho	3.6.4.-		Transcription termination factor Rho
HPNHADCD_00676	CDS	687	tal	2.2.1.2	COG0176	putative transaldolase
HPNHADCD_00677	CDS	885	cmpR_1			HTH-type transcriptional activator CmpR
HPNHADCD_00678	CDS	960				hypothetical protein
HPNHADCD_00679	CDS	324	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
HPNHADCD_00680	CDS	294				hypothetical protein
HPNHADCD_00681	CDS	765	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
HPNHADCD_00682	CDS	792	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
HPNHADCD_00683	CDS	705	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
HPNHADCD_00684	CDS	591	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
HPNHADCD_00685	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HPNHADCD_00686	CDS	1362	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
HPNHADCD_00687	CDS	1722	hisZ			ATP phosphoribosyltransferase regulatory subunit
HPNHADCD_00688	CDS	840	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
HPNHADCD_00689	CDS	732	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
HPNHADCD_00690	CDS	384	adhR		COG0789	HTH-type transcriptional regulator AdhR
HPNHADCD_00691	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HPNHADCD_00692	CDS	876	murI	5.1.1.3		Glutamate racemase
HPNHADCD_00693	CDS	1695				hypothetical protein
HPNHADCD_00694	tmRNA	380	ssrA			transfer-messenger RNA, SsrA
HPNHADCD_00695	CDS	954	cbh	3.5.1.24		Choloylglycine hydrolase
HPNHADCD_00696	CDS	633				hypothetical protein
HPNHADCD_00697	CDS	468	smpB		COG0691	SsrA-binding protein
HPNHADCD_00698	CDS	1170	ysdC	3.4.11.-	COG1363	Putative aminopeptidase YsdC
HPNHADCD_00699	CDS	297				hypothetical protein
HPNHADCD_00700	tRNA	75				tRNA-Thr(tgt)
HPNHADCD_00701	CDS	735	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HPNHADCD_00702	CDS	885				hypothetical protein
HPNHADCD_00703	CDS	1518				hypothetical protein
HPNHADCD_00704	CDS	957				hypothetical protein
HPNHADCD_00705	CDS	903			COG1307	DegV domain-containing protein
HPNHADCD_00706	CDS	846				hypothetical protein
HPNHADCD_00707	CDS	1005				hypothetical protein
HPNHADCD_00708	CDS	927			COG1307	DegV domain-containing protein
HPNHADCD_00709	CDS	1455	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
HPNHADCD_00710	CDS	1623		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
HPNHADCD_00711	tRNA	77				tRNA-Pro(ggg)
HPNHADCD_00712	CDS	441				hypothetical protein
HPNHADCD_00713	CDS	1278	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
HPNHADCD_00714	CDS	1935	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
HPNHADCD_00715	CDS	870	hycD_1		COG0650	Formate hydrogenlyase subunit 4
HPNHADCD_00716	CDS	444	hycG_1		COG3260	Formate hydrogenlyase subunit 7
HPNHADCD_00717	CDS	690				hypothetical protein
HPNHADCD_00718	CDS	1089	hycE_1		COG3261	Formate hydrogenlyase subunit 5
HPNHADCD_00719	CDS	366	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HPNHADCD_00720	CDS	687	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
HPNHADCD_00721	CDS	1893				hypothetical protein
HPNHADCD_00722	CDS	1308	paaK_1	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HPNHADCD_00723	CDS	432				hypothetical protein
HPNHADCD_00724	CDS	1515				hypothetical protein
HPNHADCD_00725	CDS	444				hypothetical protein
HPNHADCD_00726	CDS	1725				hypothetical protein
HPNHADCD_00727	CDS	594				hypothetical protein
HPNHADCD_00728	CDS	444				hypothetical protein
HPNHADCD_00729	CDS	1386		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
HPNHADCD_00730	CDS	954	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HPNHADCD_00731	CDS	930	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
HPNHADCD_00732	CDS	600				hypothetical protein
HPNHADCD_00733	CDS	510				hypothetical protein
HPNHADCD_00734	CDS	435	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HPNHADCD_00735	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
HPNHADCD_00736	CDS	639	lexA_1	3.4.21.88	COG1974	LexA repressor
HPNHADCD_00737	CDS	1323	hflX		COG2262	GTPase HflX
HPNHADCD_00738	CDS	924	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HPNHADCD_00739	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HPNHADCD_00740	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HPNHADCD_00741	CDS	333				hypothetical protein
HPNHADCD_00742	CDS	1086	mutL			DNA mismatch repair protein MutL
HPNHADCD_00743	CDS	1572	rny	3.1.-.-	COG1418	Ribonuclease Y
HPNHADCD_00744	CDS	708	recX			Regulatory protein RecX
HPNHADCD_00745	CDS	1056	recA		COG0468	Protein RecA
HPNHADCD_00746	CDS	1179	cinA			Putative competence-damage inducible protein
HPNHADCD_00747	CDS	1314	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HPNHADCD_00748	CDS	498				hypothetical protein
HPNHADCD_00749	CDS	1164				hypothetical protein
HPNHADCD_00750	CDS	2577				hypothetical protein
HPNHADCD_00751	CDS	1878	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HPNHADCD_00752	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HPNHADCD_00753	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HPNHADCD_00754	CDS	2241	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
HPNHADCD_00755	CDS	288	rpsO		COG0184	30S ribosomal protein S15
HPNHADCD_00756	CDS	768	recO			DNA repair protein RecO
HPNHADCD_00757	CDS	2301				hypothetical protein
HPNHADCD_00758	CDS	954	era			GTPase Era
HPNHADCD_00759	CDS	396	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
HPNHADCD_00760	CDS	489	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HPNHADCD_00761	CDS	960			COG1702	PhoH-like protein
HPNHADCD_00762	CDS	1239	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
HPNHADCD_00763	CDS	822	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HPNHADCD_00764	CDS	1149	dnaJ_2		COG0484	Chaperone protein DnaJ
HPNHADCD_00765	CDS	1011	hrcA		COG1420	Heat-inducible transcription repressor HrcA
HPNHADCD_00766	CDS	1173	hemW_1		COG0635	Heme chaperone HemW
HPNHADCD_00767	CDS	972	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
HPNHADCD_00768	CDS	183				hypothetical protein
HPNHADCD_00769	CDS	648	sgcG	1.3.99.24		2-amino-4-deoxychorismate dehydrogenase
HPNHADCD_00770	CDS	1977	lepA	3.6.5.-		Elongation factor 4
